day,Temperature (° F)_Max,Temperature (° F)_Avg,Temperature (° F)_Min,Dew Point (° F)_Max,Dew Point (° F)_Avg,Dew Point (° F)_Min,Humidity (%)_Max,Humidity (%)_Avg,Humidity (%)_Min,Wind Speed (mph)_Max,Wind Speed (mph)_Avg,Wind Speed (mph)_Min,Pressure (Hg)_Max,Pressure (Hg)_Avg,Pressure (Hg)_Min,Precipation (in)_Max,Precipation (in)_Avg,Precipation (in)_Min,date
3,69,64,60,63,57,55,88,-,60,28,-,9,29.8,-,29.68,-,0.00,-,201708
4,71,66,60,55,54,52,77,-,53,18,-,9,29.92,-,29.8,-,0.00,-,201708
5,68,64,59,55,50,46,82,-,46,15,-,1,30.15,-,29.92,-,0.00,-,201708
6,71,62,53,52,50,45,88,-,38,16,-,6,30.21,-,30.15,-,0.00,-,201708
7,69,63,57,59,55,52,88,-,60,13,-,2,30.12,-,29.95,-,0.00,-,201708
8,66,62,59,59,55,52,94,-,68,15,-,1,29.95,-,29.8,-,0.00,-,201708
9,60,58,57,59,55,52,94,-,77,16,-,5,30.15,-,29.86,-,0.00,-,201708
10,68,62,55,54,51,46,88,-,46,13,-,2,30.24,-,30.15,-,0.00,-,201708
11,71,62,53,57,53,48,94,-,46,18,-,4,30.18,-,29.98,-,0.00,-,201708
12,71,66,62,61,55,50,94,-,46,18,-,6,30.09,-,29.95,-,0.00,-,201708
13,71,64,57,50,46,41,72,-,35,12,-,4,30.18,-,30.09,-,0.00,-,201708
14,75,66,57,54,51,48,82,-,43,12,-,4,30.12,-,29.95,-,0.00,-,201708
15,75,68,62,57,52,46,77,-,41,15,-,1,30.09,-,29.89,-,0.00,-,201708
16,73,65,57,54,51,48,77,-,44,17,-,5,30.12,-,29.98,-,0.00,-,201708
17,75,68,60,64,59,52,94,-,57,21,-,5,29.95,-,29.83,-,0.00,-,201708
18,68,62,57,59,53,48,94,-,52,20,-,6,29.89,-,29.8,-,0.00,-,201708
19,68,62,57,54,49,45,88,-,43,22,-,10,30.15,-,29.86,-,0.00,-,201708
20,69,61,53,55,50,46,88,-,43,15,-,2,30.24,-,30.15,-,0.00,-,201708
21,66,62,59,61,59,55,100,-,78,13,-,5,30.21,-,30.15,-,0.00,-,201708
22,73,68,64,63,61,59,94,-,68,17,-,1,30.15,-,29.98,-,0.00,-,201708
23,71,66,62,64,59,54,94,-,56,17,-,5,29.98,-,29.89,-,0.00,-,201708
24,71,65,59,57,54,50,88,-,49,14,-,5,30.06,-,29.98,-,0.00,-,201708
25,75,66,57,57,55,54,94,-,47,10,-,4,30.06,-,29.98,-,0.00,-,201708
26,77,68,60,59,55,50,82,-,39,8,-,0,30.04,-,29.98,-,0.00,-,201708
27,78,70,62,61,56,54,88,-,42,9,-,0,30.09,-,30.04,-,0.00,-,201708
28,82,71,60,63,59,57,94,-,42,10,-,2,30.09,-,29.98,-,0.00,-,201708
29,77,70,64,61,59,57,83,-,50,12,-,2,29.98,-,29.86,-,0.00,-,201708
30,62,58,55,57,52,48,94,-,72,12,-,2,29.98,-,29.86,-,0.00,-,201708
31,68,60,51,52,50,46,94,-,46,13,-,2,30.12,-,29.95,-,0.00,-,201708
1,69,60,51,52,49,45,94,-,40,9,-,2,30.21,-,30.09,-,0.00,-,201709
2,69,61,53,52,49,45,88,-,40,9,-,1,30.21,-,30.09,-,0.00,-,201709
3,66,60,55,55,52,46,88,-,49,14,-,2,30.09,-,29.83,-,0.00,-,201709
4,71,65,59,64,60,55,100,-,73,14,-,5,29.98,-,29.8,-,0.00,-,201709
5,69,66,62,61,59,54,88,-,68,20,-,7,30.01,-,29.89,-,0.00,-,201709
6,68,62,55,55,49,46,88,-,46,17,-,6,30.09,-,30.01,-,0.00,-,201709
7,68,62,55,55,52,46,82,-,52,17,-,5,30.09,-,29.74,-,0.00,-,201709
8,66,62,57,57,55,52,94,-,64,20,-,2,29.71,-,29.42,-,0.00,-,201709
9,68,60,51,54,50,46,94,-,49,17,-,6,29.56,-,29.39,-,0.00,-,201709
10,64,58,51,57,51,48,94,-,59,22,-,4,29.62,-,29.3,-,0.00,-,201709
11,68,62,55,54,50,46,88,-,52,23,-,8,29.53,-,29.27,-,0.00,-,201709
12,64,58,53,55,49,43,88,-,45,21,-,9,29.74,-,29.39,-,0.00,-,201709
13,64,60,55,59,47,43,94,-,52,37,-,9,29.56,-,29.3,-,0.00,-,201709
14,62,56,50,48,45,43,82,-,52,21,-,6,29.92,-,29.56,-,0.00,-,201709
15,60,54,48,52,46,43,88,-,52,15,-,2,29.92,-,29.89,-,0.00,-,201709
16,60,55,50,50,48,46,94,-,59,10,-,4,29.92,-,29.83,-,0.00,-,201709
17,62,56,50,50,49,46,94,-,55,12,-,2,30.01,-,29.89,-,0.00,-,201709
18,60,56,51,52,50,45,94,-,55,12,-,2,30.09,-,29.98,-,0.00,-,201709
19,60,55,50,50,47,45,94,-,55,8,-,2,30.18,-,30.09,-,0.00,-,201709
20,64,58,51,54,52,48,94,-,64,14,-,4,30.15,-,30.04,-,0.00,-,201709
21,66,62,55,57,54,50,88,-,59,15,-,2,30.06,-,29.95,-,0.00,-,201709
22,66,58,50,52,48,41,94,-,42,13,-,4,30.18,-,30.09,-,0.00,-,201709
23,66,60,55,52,49,45,82,-,46,12,-,4,30.21,-,30.15,-,0.00,-,201709
24,71,63,55,59,52,48,94,-,43,14,-,4,30.15,-,30.06,-,0.00,-,201709
25,64,62,60,59,57,55,94,-,73,15,-,4,30.18,-,30.06,-,0.00,-,201709
26,68,64,59,57,56,52,94,-,60,12,-,1,30.21,-,30.15,-,0.00,-,201709
27,71,64,57,59,57,55,100,-,57,12,-,5,30.18,-,30.04,-,0.00,-,201709
28,68,62,57,61,56,52,94,-,56,13,-,4,30.12,-,30.01,-,0.00,-,201709
29,68,62,57,63,57,54,94,-,68,16,-,4,30.06,-,29.95,-,0.00,-,201709
30,62,58,53,55,50,45,88,-,52,17,-,5,30.06,-,29.95,-,0.00,-,201709
1,64,60,57,61,58,54,94,-,73,17,-,6,29.95,-,29.8,-,0.00,-,201710
2,64,60,55,57,49,45,82,-,49,28,-,13,30.01,-,29.8,-,0.00,-,201710
3,60,56,51,48,44,41,77,-,48,16,-,5,30.27,-,30.01,-,0.00,-,201710
4,60,55,50,48,45,41,76,-,58,21,-,8,30.27,-,30.01,-,0.00,-,201710
5,62,58,53,55,46,39,82,-,48,23,-,9,30.18,-,29.86,-,0.00,-,201710
6,60,55,50,45,43,39,82,-,45,14,-,6,30.33,-,30.18,-,0.00,-,201710
7,64,58,53,57,50,43,88,-,63,18,-,8,30.27,-,29.95,-,0.00,-,201710
8,62,58,53,52,50,48,88,-,59,12,-,0,30.15,-,30.04,-,0.00,-,201710
9,64,58,53,55,51,48,88,-,63,13,-,2,30.15,-,30.01,-,0.00,-,201710
10,62,58,53,57,53,50,88,-,72,18,-,7,30.01,-,29.95,-,0.00,-,201710
11,62,58,55,57,53,48,88,-,59,22,-,12,29.92,-,29.8,-,0.00,-,201710
12,64,58,51,50,49,46,88,-,55,16,-,6,30.18,-,29.92,-,0.00,-,201710
13,68,62,55,59,56,50,94,-,68,20,-,5,30.21,-,30.15,-,0.00,-,201710
14,68,62,57,59,57,55,94,-,64,16,-,0,30.27,-,30.18,-,0.00,-,201710
15,68,60,53,57,55,52,100,-,64,15,-,1,30.18,-,30.04,-,0.00,-,201710
16,73,64,55,61,55,46,100,-,57,23,-,1,30.06,-,29.95,-,0.00,-,201710
17,60,56,53,46,45,41,77,-,51,18,-,2,30.15,-,30.01,-,0.00,-,201710
18,60,56,53,59,53,45,94,-,67,9,-,4,30.01,-,29.8,-,0.00,-,201710
19,64,62,59,59,57,54,100,-,72,17,-,1,29.8,-,29.5,-,0.00,-,201710
20,60,57,55,54,49,41,88,-,55,23,-,6,29.8,-,29.44,-,0.00,-,201710
21,60,58,55,57,49,45,94,-,55,26,-,9,29.68,-,29.59,-,0.00,-,201710
22,57,54,51,48,43,37,82,-,51,24,-,9,30.06,-,29.65,-,0.00,-,201710
23,62,56,51,57,53,45,88,-,72,13,-,6,30.09,-,30.01,-,0.00,-,201710
24,66,62,59,59,57,55,88,-,73,20,-,5,30.06,-,30.04,-,0.00,-,201710
25,66,62,55,55,52,48,88,-,52,16,-,5,30.24,-,30.01,-,0.00,-,201710
26,60,56,51,59,55,50,100,-,82,9,-,1,30.3,-,30.21,-,0.00,-,201710
27,59,54,50,54,46,41,88,-,55,8,-,1,30.57,-,30.33,-,0.00,-,201710
28,60,52,44,52,47,41,93,-,67,21,-,8,30.51,-,30.09,-,0.00,-,201710
29,60,53,46,54,44,36,82,-,47,21,-,4,30.39,-,30.04,-,0.00,-,201710
30,53,47,41,39,38,36,87,-,54,7,-,2,30.48,-,30.39,-,0.00,-,201710
31,55,50,46,48,44,39,88,-,67,16,-,6,30.39,-,30.21,-,0.00,-,201710
1,60,55,50,50,46,39,94,-,45,9,-,2,30.21,-,29.98,-,0.00,-,201711
2,55,50,44,48,46,43,93,-,72,8,-,1,30.04,-,29.95,-,0.00,-,201711
3,59,54,48,52,48,46,94,-,63,10,-,0,30.04,-,29.77,-,0.00,-,201711
4,57,52,46,55,48,37,94,-,66,20,-,1,29.77,-,29.56,-,0.00,-,201711
5,50,46,42,39,38,36,81,-,62,17,-,6,30.21,-,29.77,-,0.00,-,201711
6,53,45,37,39,38,36,93,-,54,9,-,5,30.33,-,30.21,-,0.00,-,201711
7,53,48,44,48,44,39,88,-,66,16,-,5,30.18,-,29.98,-,0.00,-,201711
8,50,46,41,43,39,36,87,-,66,10,-,4,30.27,-,30.06,-,0.00,-,201711
9,57,48,39,50,43,36,88,-,62,12,-,5,30.27,-,30.18,-,0.00,-,201711
10,53,50,48,50,39,32,88,-,44,24,-,7,30.15,-,30.04,-,0.00,-,201711
11,50,48,46,46,44,41,100,-,76,9,-,2,30.04,-,29.8,-,0.00,-,201711
12,48,45,42,45,37,30,93,-,50,21,-,5,30.15,-,29.74,-,0.00,-,201711
13,46,42,39,36,33,30,81,-,62,12,-,6,30.33,-,30.18,-,0.00,-,201711
14,53,48,42,48,43,34,88,-,66,14,-,7,30.27,-,30.21,-,0.00,-,201711
15,53,52,51,50,50,48,94,-,88,9,-,1,30.27,-,30.21,-,0.00,-,201711
16,57,50,44,50,46,37,94,-,63,14,-,1,30.36,-,30.15,-,0.00,-,201711
17,50,44,39,37,35,32,87,-,50,9,-,2,30.42,-,30.33,-,0.00,-,201711
18,50,46,42,46,40,34,93,-,62,15,-,6,30.3,-,30.12,-,0.00,-,201711
19,48,44,41,39,35,32,81,-,54,10,-,4,30.24,-,30.15,-,0.00,-,201711
20,55,50,44,52,47,36,93,-,71,22,-,4,30.18,-,29.89,-,0.00,-,201711
21,59,57,55,52,50,46,88,-,67,20,-,12,29.92,-,29.68,-,0.00,-,201711
22,60,58,57,50,48,41,77,-,51,26,-,14,29.65,-,29.21,-,0.00,-,201711
23,60,54,48,54,41,34,88,-,47,26,-,7,29.71,-,29.12,-,0.00,-,201711
24,48,44,39,39,35,32,87,-,57,8,-,1,29.92,-,29.71,-,0.00,-,201711
25,46,40,35,34,33,32,93,-,57,18,-,5,30.15,-,29.89,-,0.00,-,201711
26,46,42,39,41,34,32,87,-,57,16,-,9,30.27,-,30.15,-,0.00,-,201711
27,51,46,42,46,41,36,93,-,62,22,-,8,30.15,-,29.8,-,0.00,-,201711
28,44,42,39,37,34,30,87,-,57,16,-,5,29.8,-,29.74,-,0.00,-,201711
29,42,40,39,36,34,30,81,-,70,15,-,7,29.92,-,29.77,-,0.00,-,201711
30,39,36,33,32,28,25,81,-,56,18,-,9,29.92,-,29.83,-,0.00,-,201711
1,44,40,37,36,34,32,87,-,61,14,-,5,30.3,-,29.92,-,0.00,-,201712
2,46,42,39,43,36,32,93,-,57,12,-,1,30.36,-,30.27,-,0.00,-,201712
3,50,47,44,46,44,43,93,-,82,10,-,4,30.42,-,30.24,-,0.00,-,201712
4,50,46,42,45,41,37,87,-,66,12,-,5,30.6,-,30.42,-,0.00,-,201712
5,48,47,46,41,39,37,76,-,66,17,-,4,30.6,-,30.51,-,0.00,-,201712
6,53,50,48,43,39,37,76,-,58,18,-,5,30.51,-,30.06,-,0.00,-,201712
7,55,48,42,52,42,32,94,-,62,22,-,10,30.04,-,29.68,-,0.00,-,201712
8,41,38,35,32,29,27,75,-,57,23,-,14,30.06,-,29.86,-,0.00,-,201712
9,41,37,33,30,28,27,81,-,61,17,-,5,30.06,-,29.62,-,0.00,-,201712
10,39,36,33,37,33,25,100,-,60,21,-,1,29.59,-,28.71,-,0.00,-,201712
11,39,36,33,36,32,27,100,-,70,15,-,6,29.47,-,28.88,-,0.00,-,201712
12,44,37,30,41,31,27,87,-,70,13,-,4,29.83,-,29.5,-,0.00,-,201712
13,50,44,39,45,40,32,87,-,70,26,-,8,29.65,-,29.21,-,0.00,-,201712
14,44,42,39,34,34,32,81,-,66,22,-,8,29.33,-,29.18,-,0.00,-,201712
15,42,40,37,37,34,32,93,-,70,16,-,4,29.86,-,29.24,-,0.00,-,201712
16,42,38,35,37,33,28,93,-,61,15,-,6,30.21,-,29.86,-,0.00,-,201712
17,50,42,33,48,39,32,100,-,66,17,-,2,30.27,-,30.09,-,0.00,-,201712
18,48,42,37,39,36,34,93,-,71,10,-,1,30.54,-,30.15,-,0.00,-,201712
19,46,40,35,43,38,34,93,-,76,12,-,5,30.6,-,30.54,-,0.00,-,201712
20,51,48,46,50,47,45,100,-,88,10,-,5,30.6,-,30.54,-,0.00,-,201712
21,53,52,50,52,49,46,94,-,77,13,-,6,30.6,-,30.54,-,0.00,-,201712
22,53,52,50,50,48,45,94,-,76,14,-,2,30.63,-,30.54,-,0.00,-,201712
23,51,50,48,46,46,45,93,-,82,18,-,7,30.63,-,30.42,-,0.00,-,201712
24,51,50,48,46,45,43,87,-,71,22,-,9,30.39,-,30.06,-,0.00,-,201712
25,51,48,44,46,45,39,87,-,76,25,-,9,30.04,-,29.36,-,0.00,-,201712
26,48,44,39,45,38,34,93,-,62,21,-,8,29.5,-,28.91,-,0.00,-,201712
27,46,40,35,45,34,27,93,-,61,23,-,4,29.5,-,28.85,-,0.00,-,201712
28,42,38,33,32,31,30,87,-,61,17,-,5,29.74,-,29.5,-,0.00,-,201712
29,48,40,33,41,35,30,93,-,61,23,-,2,29.71,-,29.24,-,0.00,-,201712
30,57,50,44,50,45,37,94,-,63,30,-,6,29.59,-,29.21,-,0.00,-,201712
31,57,52,46,52,46,37,94,-,66,25,-,12,29.47,-,29.3,-,0.00,-,201712
1,48,46,44,41,37,36,81,-,62,24,-,1,29.77,-,29.39,-,0.00,-,201801
2,55,48,41,52,42,34,88,-,62,25,-,4,29.89,-,29.18,-,0.00,-,201801
3,53,50,46,45,37,34,76,-,54,36,-,15,29.56,-,29.18,-,0.00,-,201801
4,55,50,44,50,41,36,100,-,58,32,-,4,29.44,-,29.21,-,0.00,-,201801
5,48,44,41,41,38,34,93,-,58,22,-,2,29.53,-,29.3,-,0.00,-,201801
6,42,38,35,37,35,30,93,-,70,10,-,1,30.15,-,29.56,-,0.00,-,201801
7,42,40,37,34,30,27,87,-,57,23,-,7,30.33,-,30.15,-,0.00,-,201801
8,42,40,39,37,36,34,87,-,76,21,-,10,30.27,-,29.98,-,0.00,-,201801
9,46,44,41,45,39,37,93,-,81,14,-,4,29.95,-,29.62,-,0.00,-,201801
10,50,47,42,46,43,41,100,-,71,16,-,0,29.8,-,29.56,-,0.00,-,201801
11,46,44,42,43,42,39,93,-,87,9,-,1,30.27,-,29.8,-,0.00,-,201801
12,46,44,42,43,41,37,93,-,76,9,-,0,30.33,-,30.21,-,0.00,-,201801
13,46,44,41,39,37,34,87,-,71,16,-,5,30.21,-,30.09,-,0.00,-,201801
14,44,42,41,34,34,32,76,-,61,13,-,0,30.09,-,29.92,-,0.00,-,201801
15,53,48,44,48,42,34,88,-,66,24,-,10,29.89,-,29.27,-,0.00,-,201801
16,46,42,39,39,33,28,81,-,50,28,-,13,29.42,-,29.33,-,0.00,-,201801
17,46,42,39,41,31,27,81,-,50,28,-,10,29.8,-,29.39,-,0.00,-,201801
18,53,47,41,46,35,30,87,-,54,39,-,13,29.71,-,29.24,-,0.00,-,201801
19,44,40,37,32,32,28,81,-,53,20,-,8,29.83,-,29.71,-,0.00,-,201801
20,42,40,37,39,35,32,100,-,75,13,-,4,29.89,-,29.47,-,0.00,-,201801
21,51,43,35,50,37,32,94,-,81,16,-,2,30.01,-,29.68,-,0.00,-,201801
22,51,50,48,48,41,36,93,-,58,17,-,6,30.09,-,29.71,-,0.00,-,201801
23,57,52,48,50,46,39,88,-,66,20,-,7,30.09,-,29.92,-,0.00,-,201801
24,57,52,46,52,46,39,93,-,76,26,-,8,29.95,-,29.65,-,0.00,-,201801
25,51,48,42,41,39,34,81,-,50,17,-,5,29.83,-,29.71,-,0.00,-,201801
26,46,42,39,39,38,34,93,-,62,9,-,1,30.33,-,29.83,-,0.00,-,201801
27,53,47,41,50,42,34,94,-,66,20,-,4,30.36,-,30.21,-,0.00,-,201801
28,57,54,50,48,47,43,88,-,67,24,-,10,30.45,-,30.33,-,0.00,-,201801
29,55,48,42,50,42,34,94,-,66,24,-,5,30.48,-,30.24,-,0.00,-,201801
30,51,44,37,48,37,32,93,-,54,16,-,5,30.48,-,29.92,-,0.00,-,201801
31,51,44,37,48,37,27,88,-,53,23,-,10,29.89,-,29.53,-,0.00,-,201801
1,46,42,39,37,33,30,87,-,53,23,-,7,29.77,-,29.47,-,0.00,-,201802
2,44,42,41,34,33,32,76,-,61,16,-,4,29.89,-,29.77,-,0.00,-,201802
3,42,40,39,37,35,32,93,-,66,9,-,1,29.92,-,29.68,-,0.00,-,201802
4,42,38,35,36,30,25,87,-,49,13,-,5,30.39,-,29.92,-,0.00,-,201802
5,41,37,33,32,29,27,87,-,61,12,-,4,30.39,-,30.15,-,0.00,-,201802
6,39,36,33,28,26,23,75,-,52,13,-,4,30.15,-,30.01,-,0.00,-,201802
7,42,38,33,32,28,21,87,-,56,10,-,2,30.18,-,30.06,-,0.00,-,201802
8,46,39,32,39,30,21,81,-,56,16,-,5,30.15,-,29.86,-,0.00,-,201802
9,44,40,37,41,33,27,87,-,53,21,-,9,30.06,-,29.68,-,0.00,-,201802
10,51,42,33,46,36,28,93,-,65,20,-,4,30.06,-,29.42,-,0.00,-,201802
11,51,43,35,48,31,27,88,-,49,24,-,13,29.89,-,29.42,-,0.00,-,201802
12,44,38,33,32,28,25,75,-,46,17,-,7,30.01,-,29.83,-,0.00,-,201802
13,42,40,39,37,35,34,93,-,70,20,-,1,29.8,-,29.47,-,0.00,-,201802
14,46,40,35,43,36,32,93,-,61,21,-,0,29.77,-,29.56,-,0.00,-,201802
15,51,46,41,46,37,28,93,-,43,21,-,5,30.12,-,29.56,-,0.00,-,201802
16,50,44,37,36,32,25,81,-,37,12,-,2,30.3,-,30.12,-,0.00,-,201802
17,51,43,35,37,34,28,93,-,41,8,-,0,30.24,-,30.15,-,0.00,-,201802
18,51,43,35,41,37,34,93,-,54,9,-,1,30.21,-,30.09,-,0.00,-,201802
19,51,48,44,48,46,41,94,-,81,13,-,2,30.09,-,29.98,-,0.00,-,201802
20,48,45,41,46,41,36,93,-,62,18,-,2,30.3,-,30.04,-,0.00,-,201802
21,42,40,37,37,34,32,87,-,66,8,-,4,30.36,-,30.27,-,0.00,-,201802
22,42,38,35,36,28,23,87,-,49,21,-,2,30.27,-,30.21,-,0.00,-,201802
23,39,36,32,30,27,25,87,-,56,24,-,2,30.21,-,30.12,-,0.00,-,201802
24,41,37,33,30,26,21,75,-,45,25,-,8,30.27,-,30.12,-,0.00,-,201802
25,39,36,32,27,22,18,75,-,45,24,-,6,30.42,-,30.27,-,0.00,-,201802
26,35,32,28,27,21,16,86,-,48,20,-,6,30.48,-,30.36,-,0.00,-,201802
27,33,30,26,27,21,18,93,-,52,16,-,2,30.36,-,30.09,-,0.00,-,201802
28,30,26,23,25,19,16,93,-,55,26,-,2,30.09,-,29.83,-,0.00,-,201802
1,33,28,24,27,22,18,86,-,65,29,-,15,29.8,-,29.42,-,0.00,-,201803
2,33,32,30,32,27,23,93,-,69,28,-,13,29.39,-,29.3,-,0.00,-,201803
3,39,36,33,37,34,32,93,-,87,20,-,8,29.36,-,29.3,-,0.00,-,201803
4,48,42,37,43,40,36,93,-,76,10,-,2,29.3,-,29.18,-,0.00,-,201803
5,51,46,42,41,40,39,87,-,62,15,-,5,29.24,-,29.12,-,0.00,-,201803
6,50,46,41,43,37,32,87,-,50,12,-,1,29.24,-,29.09,-,0.00,-,201803
7,51,45,39,39,36,28,93,-,43,18,-,1,29.47,-,29.24,-,0.00,-,201803
8,50,46,42,41,34,27,87,-,40,28,-,7,29.62,-,29.3,-,0.00,-,201803
9,53,46,39,50,41,36,100,-,66,12,-,0,29.65,-,29.39,-,0.00,-,201803
10,59,52,46,52,48,43,94,-,72,15,-,2,29.44,-,29.33,-,0.00,-,201803
11,50,47,44,46,44,43,100,-,82,16,-,1,29.42,-,29.15,-,0.00,-,201803
12,53,48,44,48,44,39,93,-,76,17,-,4,29.47,-,29.09,-,0.00,-,201803
13,51,46,42,41,39,36,87,-,62,17,-,2,29.86,-,29.5,-,0.00,-,201803
14,55,47,39,41,38,34,87,-,44,21,-,2,29.83,-,29.3,-,0.00,-,201803
15,55,50,46,48,44,39,93,-,66,17,-,7,29.3,-,29.18,-,0.00,-,201803
16,57,52,46,45,41,36,93,-,47,17,-,4,29.65,-,29.3,-,0.00,-,201803
17,44,37,30,43,29,25,93,-,70,21,-,8,29.74,-,29.68,-,0.00,-,201803
18,35,32,30,28,26,23,87,-,65,23,-,6,29.86,-,29.68,-,0.00,-,201803
19,39,36,32,27,22,18,75,-,45,20,-,5,30.21,-,29.86,-,0.00,-,201803
20,46,40,35,36,29,25,87,-,43,16,-,2,30.51,-,30.21,-,0.00,-,201803
21,51,42,33,34,30,25,87,-,37,18,-,1,30.51,-,30.27,-,0.00,-,201803
22,53,48,42,39,35,32,81,-,50,17,-,8,30.27,-,29.83,-,0.00,-,201803
23,55,50,44,43,37,34,87,-,44,18,-,4,29.8,-,29.44,-,0.00,-,201803
24,48,46,44,43,42,39,93,-,76,12,-,1,29.68,-,29.44,-,0.00,-,201803
25,53,48,44,43,40,36,93,-,51,7,-,0,29.98,-,29.68,-,0.00,-,201803
26,55,50,44,39,32,27,76,-,35,12,-,0,30.06,-,29.98,-,0.00,-,201803
27,59,50,42,50,40,30,87,-,53,22,-,5,29.98,-,29.62,-,0.00,-,201803
28,48,44,41,41,38,36,87,-,62,16,-,1,29.74,-,29.56,-,0.00,-,201803
29,50,44,39,41,37,34,87,-,54,15,-,4,29.68,-,29.47,-,0.00,-,201803
30,46,44,41,43,40,37,93,-,81,18,-,6,29.5,-,29.27,-,0.00,-,201803
31,48,44,41,41,37,36,87,-,66,18,-,6,29.68,-,29.3,-,0.00,-,201803
1,46,44,41,37,35,32,87,-,57,16,-,1,29.92,-,29.68,-,0.00,-,201804
2,53,47,41,48,44,37,93,-,67,15,-,6,29.83,-,29.39,-,0.00,-,201804
3,57,54,50,48,47,43,88,-,59,20,-,6,29.42,-,29.33,-,0.00,-,201804
4,55,52,48,45,43,41,87,-,58,22,-,6,29.5,-,29.3,-,0.00,-,201804
5,55,48,42,39,31,23,76,-,29,22,-,4,30.09,-,29.53,-,0.00,-,201804
6,62,52,42,43,38,36,81,-,42,21,-,1,30.06,-,29.74,-,0.00,-,201804
7,64,56,48,50,46,43,82,-,56,16,-,0,29.77,-,29.65,-,0.00,-,201804
8,53,52,50,50,48,46,94,-,82,6,-,0,29.83,-,29.74,-,0.00,-,201804
9,50,49,48,48,47,46,94,-,87,14,-,2,29.83,-,29.59,-,0.00,-,201804
10,57,52,46,50,48,45,100,-,77,14,-,0,29.71,-,29.5,-,0.00,-,201804
11,51,48,46,50,47,45,94,-,82,8,-,1,29.77,-,29.68,-,0.00,-,201804
12,51,48,44,48,45,43,94,-,82,9,-,4,29.71,-,29.59,-,0.00,-,201804
13,53,48,44,45,43,43,93,-,71,10,-,2,29.95,-,29.62,-,0.00,-,201804
14,62,56,50,48,46,43,88,-,55,17,-,0,30.04,-,29.95,-,0.00,-,201804
15,60,54,48,50,47,45,100,-,55,15,-,5,29.95,-,29.74,-,0.00,-,201804
16,60,55,50,46,40,36,82,-,42,18,-,7,30.06,-,29.8,-,0.00,-,201804
17,66,58,50,48,43,37,67,-,37,22,-,5,30.24,-,30.04,-,0.00,-,201804
18,77,64,51,54,50,41,88,-,29,16,-,0,30.36,-,30.27,-,0.00,-,201804
19,82,68,53,54,49,43,88,-,25,16,-,0,30.27,-,30.18,-,0.00,-,201804
20,78,68,57,55,52,48,77,-,36,13,-,1,30.24,-,30.18,-,0.00,-,201804
21,69,60,51,55,52,48,94,-,60,18,-,4,30.21,-,29.98,-,0.00,-,201804
22,75,65,55,57,52,46,94,-,38,18,-,2,29.98,-,29.77,-,0.00,-,201804
23,60,54,48,46,43,41,87,-,48,23,-,7,30.04,-,29.92,-,0.00,-,201804
24,64,58,53,52,48,45,88,-,52,21,-,9,30.01,-,29.77,-,0.00,-,201804
25,59,54,50,52,43,36,94,-,48,22,-,10,29.95,-,29.74,-,0.00,-,201804
26,60,53,46,43,40,30,81,-,31,21,-,7,30.01,-,29.95,-,0.00,-,201804
27,55,50,46,50,46,43,94,-,72,16,-,4,29.95,-,29.65,-,0.00,-,201804
28,51,48,46,52,47,45,100,-,82,13,-,1,29.92,-,29.65,-,0.00,-,201804
29,48,46,44,45,42,37,93,-,76,14,-,4,29.92,-,29.74,-,0.00,-,201804
30,48,45,42,41,38,34,87,-,58,17,-,8,29.77,-,29.62,-,0.00,-,201804
1,59,49,39,39,36,28,87,-,36,18,-,8,29.86,-,29.77,-,0.00,-,201805
2,57,52,48,50,43,37,88,-,58,26,-,6,29.92,-,29.62,-,0.00,-,201805
3,62,52,42,43,40,36,93,-,39,12,-,2,30.15,-,29.95,-,0.00,-,201805
4,69,60,51,50,44,41,76,-,43,12,-,1,30.27,-,30.15,-,0.00,-,201805
5,69,60,50,46,44,41,82,-,38,14,-,1,30.3,-,30.24,-,0.00,-,201805
6,73,62,50,50,46,41,82,-,38,13,-,1,30.27,-,30.09,-,0.00,-,201805
7,78,66,53,52,49,45,88,-,34,15,-,0,30.12,-,29.95,-,0.00,-,201805
8,78,66,53,54,52,48,94,-,34,18,-,1,29.95,-,29.74,-,0.00,-,201805
9,69,60,51,52,47,45,88,-,40,16,-,4,29.83,-,29.71,-,0.00,-,201805
10,62,56,51,50,41,34,94,-,34,16,-,4,30.09,-,29.77,-,0.00,-,201805
11,64,57,50,46,42,37,82,-,39,15,-,1,30.12,-,29.89,-,0.00,-,201805
12,60,56,53,50,47,43,82,-,55,9,-,4,29.92,-,29.89,-,0.00,-,201805
13,64,60,55,46,43,39,72,-,45,9,-,0,30.06,-,29.98,-,0.00,-,201805
14,64,58,51,46,41,34,72,-,36,17,-,4,30.15,-,30.06,-,0.00,-,201805
15,71,61,51,54,47,39,72,-,46,13,-,5,30.15,-,30.09,-,0.00,-,201805
16,59,54,48,52,45,41,82,-,62,13,-,5,30.36,-,30.15,-,0.00,-,201805
17,62,53,44,46,41,37,87,-,42,15,-,2,30.36,-,30.3,-,0.00,-,201805
18,64,53,42,48,41,37,87,-,37,13,-,2,30.33,-,30.24,-,0.00,-,201805
19,69,58,48,50,45,39,88,-,35,17,-,2,30.27,-,30.18,-,0.00,-,201805
20,68,57,46,52,48,46,100,-,46,14,-,4,30.24,-,30.12,-,0.00,-,201805
21,73,60,48,55,50,46,100,-,44,10,-,0,30.12,-,29.92,-,0.00,-,201805
