day,Temperature (° F)_Max,Temperature (° F)_Avg,Temperature (° F)_Min,Dew Point (° F)_Max,Dew Point (° F)_Avg,Dew Point (° F)_Min,Humidity (%)_Max,Humidity (%)_Avg,Humidity (%)_Min,Wind Speed (mph)_Max,Wind Speed (mph)_Avg,Wind Speed (mph)_Min,Pressure (Hg)_Max,Pressure (Hg)_Avg,Pressure (Hg)_Min,Precipation (in)_Max,Precipation (in)_Avg,Precipation (in)_Min,date
4,70,66,61,59,56,52,88,-,47,25,-,8,29.92,-,29.77,-,0.00,-,201708
5,68,62,55,61,55,50,100,-,46,16,-,0,30.07,-,29.89,-,0.04,-,201708
6,70,60,51,57,51,48,94,-,40,16,-,4,30.2,-,30.09,-,0.00,-,201708
7,70,61,52,57,53,49,94,-,49,13,-,4,30.18,-,30.01,-,0.00,-,201708
8,67,61,55,61,57,53,94,-,63,14,-,2,30.01,-,29.74,-,0.20,-,201708
9,69,62,55,59,55,53,100,-,50,20,-,2,30.08,-,29.8,-,0.08,-,201708
10,68,60,51,59,55,52,100,-,57,13,-,0,30.17,-,30.09,-,0.01,-,201708
11,68,62,55,57,54,50,100,-,52,16,-,1,30.16,-,29.95,-,0.02,-,201708
12,70,64,59,64,59,55,100,-,67,18,-,4,30.02,-,29.86,-,0.12,-,201708
13,69,60,52,59,54,50,100,-,47,10,-,0,30.19,-,30.03,-,0.00,-,201708
14,75,64,54,60,56,52,94,-,41,12,-,2,30.18,-,29.98,-,0.00,-,201708
15,70,64,58,63,60,57,94,-,65,11,-,1,30.06,-,29.89,-,0.12,-,201708
16,73,62,52,63,57,51,100,-,37,13,-,0,30.16,-,30.06,-,0.00,-,201708
17,68,62,56,65,60,55,94,-,75,16,-,1,30.08,-,29.89,-,0.16,-,201708
18,69,62,55,61,58,52,94,-,54,21,-,6,29.91,-,29.8,-,0.12,-,201708
19,66,60,54,55,52,50,94,-,48,23,-,6,30.06,-,29.83,-,0.03,-,201708
20,67,60,54,55,53,50,94,-,52,22,-,6,30.23,-,30.04,-,0.01,-,201708
21,70,62,53,61,55,52,100,-,48,7,-,1,30.23,-,30.18,-,0.02,-,201708
22,73,64,55,59,55,53,94,-,40,12,-,2,30.2,-,30.06,-,0.00,-,201708
23,77,66,56,64,58,50,88,-,42,16,-,7,30.09,-,29.89,-,0.00,-,201708
24,70,64,59,64,59,54,100,-,56,17,-,2,30.06,-,29.92,-,0.00,-,201708
25,72,63,54,62,57,54,100,-,46,8,-,1,30.09,-,30.01,-,0.00,-,201708
26,75,65,55,61,58,54,100,-,40,13,-,0,30.04,-,29.98,-,0.00,-,201708
27,76,64,53,61,56,50,100,-,38,9,-,0,30.11,-,30.01,-,0.00,-,201708
28,78,67,56,63,58,54,100,-,38,8,-,0,30.12,-,30.01,-,0.00,-,201708
29,81,70,59,66,62,57,100,-,50,14,-,0,30.02,-,29.83,-,0.01,-,201708
30,68,62,57,65,61,54,100,-,80,20,-,1,29.84,-,29.74,-,0.98,-,201708
31,67,60,53,55,52,48,100,-,48,16,-,1,30.13,-,29.83,-,0.02,-,201708
1,65,56,48,54,51,45,100,-,38,9,-,0,30.16,-,30.12,-,0.00,-,201709
2,66,57,48,54,50,48,100,-,46,14,-,0,30.16,-,30.12,-,0.00,-,201709
3,68,56,45,54,51,46,100,-,45,11,-,0,30.12,-,29.92,-,0.00,-,201709
4,70,61,52,59,54,50,94,-,45,13,-,0,30.02,-,29.92,-,0.00,-,201709
5,72,66,61,63,61,59,94,-,67,16,-,7,30.02,-,29.92,-,0.00,-,201709
6,65,61,57,63,55,49,100,-,61,25,-,6,30.04,-,29.86,-,0.08,-,201709
7,66,62,57,55,53,50,88,-,51,18,-,6,30.02,-,29.77,-,0.12,-,201709
8,62,58,55,60,57,54,100,-,81,23,-,2,29.78,-,29.42,-,1.77,-,201709
9,64,58,51,57,53,48,100,-,56,16,-,2,29.53,-,29.33,-,0.08,-,201709
10,65,57,49,55,52,48,100,-,54,25,-,2,29.59,-,29.33,-,0.00,-,201709
11,63,58,53,56,54,51,94,-,60,29,-,12,29.4,-,29.27,-,0.24,-,201709
12,63,58,53,55,51,48,95,-,55,23,-,10,29.73,-,29.41,-,0.16,-,201709
13,63,58,53,55,50,46,100,-,44,43,-,9,29.64,-,29.24,-,0.08,-,201709
14,60,56,51,54,49,45,94,-,53,26,-,8,29.83,-,29.44,-,0.51,-,201709
15,62,55,48,53,49,46,100,-,51,18,-,4,29.85,-,29.8,-,0.12,-,201709
16,56,53,50,53,51,48,100,-,71,13,-,4,29.88,-,29.77,-,0.08,-,201709
17,61,52,42,52,48,43,100,-,55,12,-,2,29.92,-,29.86,-,0.08,-,201709
18,62,54,47,54,50,48,100,-,57,13,-,0,29.95,-,29.86,-,0.03,-,201709
19,62,55,48,52,50,46,100,-,55,13,-,1,30.14,-,29.95,-,0.00,-,201709
20,64,56,49,54,51,47,100,-,52,16,-,1,30.14,-,30.06,-,0.00,-,201709
21,65,58,51,54,52,49,94,-,52,13,-,6,30.11,-,30.06,-,0.00,-,201709
22,63,54,46,59,52,46,100,-,69,12,-,1,30.22,-,30.06,-,0.01,-,201709
23,65,54,43,52,48,45,100,-,41,8,-,0,30.27,-,30.21,-,0.00,-,201709
24,66,55,44,57,52,45,100,-,65,12,-,0,30.22,-,30.18,-,0.00,-,201709
25,64,57,50,57,55,49,100,-,64,13,-,1,30.21,-,30.12,-,0.00,-,201709
26,60,56,51,57,55,52,100,-,74,11,-,2,30.24,-,30.15,-,0.00,-,201709
27,67,57,47,59,54,48,100,-,61,9,-,1,30.23,-,30.15,-,0.00,-,201709
28,66,62,57,63,58,54,100,-,77,12,-,2,30.18,-,30.12,-,0.16,-,201709
29,73,64,55,64,60,55,100,-,68,16,-,4,30.17,-,29.98,-,0.67,-,201709
30,61,54,48,59,54,46,100,-,58,13,-,0,30.07,-,29.98,-,0.02,-,201709
1,62,56,49,54,51,48,100,-,59,23,-,4,30.06,-,29.89,-,0.00,-,201710
2,63,60,57,59,53,48,100,-,52,25,-,13,29.9,-,29.77,-,0.00,-,201710
3,62,58,53,52,49,45,88,-,57,21,-,9,30.19,-,29.86,-,0.08,-,201710
4,60,57,54,52,46,43,88,-,51,25,-,11,30.19,-,29.98,-,0.08,-,201710
5,60,56,53,57,50,43,100,-,57,40,-,10,30.01,-,29.62,-,0.08,-,201710
6,58,54,50,50,47,41,94,-,57,25,-,7,30.23,-,30.01,-,0.16,-,201710
7,59,54,50,56,51,43,100,-,64,26,-,7,30.23,-,29.83,-,0.31,-,201710
8,59,56,51,54,50,46,94,-,63,15,-,0,30.15,-,29.86,-,0.00,-,201710
9,58,54,51,55,52,48,100,-,81,13,-,0,30.14,-,29.98,-,0.20,-,201710
10,61,57,53,57,55,52,100,-,73,20,-,7,29.99,-,29.92,-,0.04,-,201710
11,60,58,57,57,54,50,94,-,66,24,-,14,29.94,-,29.83,-,0.08,-,201710
12,60,56,51,57,49,45,94,-,50,22,-,8,30.19,-,29.8,-,0.02,-,201710
13,65,58,50,59,55,50,100,-,71,22,-,7,30.22,-,30.15,-,0.00,-,201710
14,67,60,53,59,56,54,100,-,62,17,-,5,30.29,-,30.21,-,0.00,-,201710
15,70,60,51,59,56,52,100,-,60,15,-,2,30.27,-,30.06,-,0.00,-,201710
16,74,65,56,64,59,55,94,-,59,16,-,7,30.12,-,30.04,-,0.00,-,201710
17,59,54,48,55,50,46,100,-,56,18,-,1,30.15,-,30.04,-,0.00,-,201710
18,64,55,46,57,54,46,100,-,69,9,-,0,30.04,-,29.86,-,0.00,-,201710
19,68,60,52,57,55,52,100,-,55,14,-,2,29.88,-,29.71,-,0.08,-,201710
20,59,56,51,59,53,46,95,-,63,27,-,9,29.85,-,29.62,-,0.28,-,201710
21,63,57,51,57,49,46,100,-,55,24,-,9,29.85,-,29.71,-,0.12,-,201710
22,56,52,49,52,48,45,100,-,63,24,-,10,29.92,-,29.65,-,0.12,-,201710
23,59,55,51,55,49,46,100,-,61,20,-,6,30.1,-,29.92,-,0.01,-,201710
24,62,56,51,61,58,55,100,-,83,22,-,9,30.1,-,30.04,-,0.01,-,201710
25,63,56,48,58,54,48,100,-,71,22,-,2,30.22,-,30.01,-,0.00,-,201710
26,62,55,48,57,53,50,100,-,67,16,-,4,30.24,-,30.18,-,0.00,-,201710
27,58,54,50,52,47,43,88,-,53,18,-,7,30.45,-,30.21,-,0.03,-,201710
28,60,54,49,55,49,43,88,-,63,29,-,10,30.42,-,29.83,-,0.00,-,201710
29,60,52,44,55,44,37,88,-,51,32,-,4,30.21,-,29.74,-,0.03,-,201710
30,53,46,40,43,41,38,93,-,56,13,-,2,30.38,-,30.21,-,0.01,-,201710
31,55,49,43,52,47,41,94,-,66,20,-,4,30.36,-,30.15,-,0.00,-,201710
1,57,52,48,54,49,43,100,-,67,16,-,7,30.16,-,29.95,-,0.00,-,201711
2,58,50,42,52,46,40,100,-,66,14,-,1,30.01,-,29.86,-,0.00,-,201711
3,56,48,40,50,45,39,100,-,44,9,-,0,30.02,-,29.86,-,0.00,-,201711
4,55,50,46,54,48,45,100,-,70,16,-,7,29.88,-,29.56,-,0.04,-,201711
5,51,46,42,49,41,37,93,-,66,18,-,2,30.01,-,29.65,-,0.08,-,201711
6,50,42,35,43,39,35,100,-,54,13,-,0,30.31,-,30.03,-,0.03,-,201711
7,48,40,33,41,36,32,100,-,56,9,-,1,30.31,-,30.06,-,0.00,-,201711
8,46,40,35,45,41,36,100,-,80,8,-,0,30.19,-,30.04,-,0.00,-,201711
9,53,48,43,51,45,40,100,-,52,18,-,0,30.2,-,30.09,-,0.08,-,201711
10,53,48,44,49,42,35,95,-,50,27,-,4,30.1,-,29.86,-,0.04,-,201711
11,51,46,42,43,40,36,81,-,58,20,-,2,29.94,-,29.74,-,0.02,-,201711
12,46,42,39,40,38,36,93,-,66,16,-,1,29.83,-,29.53,-,0.16,-,201711
13,51,45,39,41,38,36,93,-,56,20,-,2,30.22,-,29.83,-,0.02,-,201711
14,51,44,37,50,44,37,100,-,76,17,-,2,30.22,-,30.15,-,0.08,-,201711
15,51,50,48,51,49,48,100,-,93,12,-,4,30.27,-,30.21,-,0.02,-,201711
16,52,49,44,52,49,41,100,-,78,14,-,4,30.25,-,30.12,-,0.02,-,201711
17,52,44,35,43,37,34,100,-,49,13,-,0,30.36,-,30.24,-,0.00,-,201711
18,49,44,39,43,38,34,93,-,50,25,-,4,30.25,-,29.98,-,0.24,-,201711
19,50,44,38,42,38,34,87,-,62,21,-,6,30.15,-,29.98,-,0.04,-,201711
20,53,47,41,52,44,36,100,-,60,21,-,8,30.14,-,29.77,-,0.31,-,201711
21,54,52,51,54,51,49,100,-,82,22,-,8,29.84,-,29.68,-,0.04,-,201711
22,55,52,49,50,47,39,94,-,59,23,-,13,29.7,-,29.44,-,0.03,-,201711
23,58,51,44,52,43,37,94,-,52,34,-,10,29.73,-,29.33,-,0.04,-,201711
24,49,44,39,45,40,36,94,-,67,13,-,0,29.89,-,29.68,-,0.04,-,201711
25,46,39,32,37,35,32,100,-,54,22,-,0,29.98,-,29.8,-,0.00,-,201711
26,46,42,38,39,36,32,87,-,60,21,-,2,30.16,-,29.98,-,0.08,-,201711
27,50,44,38,47,41,37,100,-,66,24,-,9,30.12,-,29.65,-,0.51,-,201711
28,47,43,39,40,37,36,93,-,63,22,-,4,29.67,-,29.62,-,0.28,-,201711
29,41,37,33,39,36,32,100,-,87,12,-,0,29.73,-,29.59,-,0.00,-,201711
30,40,35,30,37,34,29,100,-,78,11,-,0,29.72,-,29.59,-,0.03,-,201711
1,40,33,26,36,32,26,100,-,79,11,-,0,30.21,-,29.71,-,0.00,-,201712
2,35,29,24,34,31,23,100,-,93,9,-,0,30.34,-,30.21,-,0.00,-,201712
3,48,40,33,45,39,33,100,-,80,13,-,2,30.3,-,30.18,-,0.08,-,201712
4,48,44,41,45,42,39,93,-,75,13,-,2,30.5,-,30.3,-,0.02,-,201712
5,48,44,41,45,41,37,93,-,63,18,-,6,30.5,-,30.45,-,0.00,-,201712
6,50,48,44,43,40,37,87,-,58,21,-,10,30.45,-,30.15,-,0.00,-,201712
7,46,43,40,45,38,35,100,-,61,29,-,13,30.17,-,29.62,-,0.28,-,201712
8,43,38,33,36,32,27,100,-,51,30,-,4,29.84,-,29.68,-,0.31,-,201712
9,42,38,33,37,33,28,93,-,54,25,-,4,29.87,-,29.65,-,0.24,-,201712
10,35,34,32,34,32,30,100,-,80,23,-,9,29.67,-,28.59,-,0.35,-,201712
11,35,30,25,33,30,27,100,-,72,21,-,2,29.18,-,28.91,-,0.16,-,201712
12,41,37,33,34,32,30,94,-,65,18,-,2,29.87,-,29.2,-,0.02,-,201712
13,43,38,32,41,36,30,100,-,72,24,-,11,29.83,-,29.06,-,0.16,-,201712
14,43,38,32,37,35,32,100,-,66,22,-,7,29.25,-,29.12,-,0.12,-,201712
15,40,35,30,38,35,30,100,-,87,13,-,0,29.62,-,29.18,-,0.01,-,201712
16,43,36,28,39,34,30,100,-,77,17,-,2,30.04,-,29.62,-,0.16,-,201712
17,43,36,28,39,34,28,100,-,66,21,-,0,30.21,-,29.98,-,0.16,-,201712
18,46,40,34,45,40,34,100,-,72,18,-,2,30.45,-,29.95,-,0.04,-,201712
19,46,39,32,43,40,33,100,-,82,13,-,0,30.53,-,30.45,-,0.00,-,201712
20,48,44,41,48,45,41,100,-,92,9,-,2,30.54,-,30.48,-,0.00,-,201712
21,48,47,46,48,47,46,100,-,94,11,-,2,30.55,-,30.51,-,0.02,-,201712
22,49,46,42,48,47,41,100,-,93,11,-,0,30.58,-,30.45,-,0.04,-,201712
23,48,46,45,47,46,45,100,-,85,21,-,9,30.58,-,30.33,-,0.00,-,201712
24,50,48,45,46,45,45,100,-,82,28,-,14,30.35,-,30.06,-,0.01,-,201712
25,48,44,41,47,43,37,93,-,72,25,-,15,30.09,-,29.59,-,0.00,-,201712
26,45,42,40,41,38,36,93,-,66,31,-,12,29.6,-,29.27,-,0.04,-,201712
27,44,41,38,43,39,34,93,-,64,22,-,4,29.26,-,28.94,-,0.16,-,201712
28,42,38,35,34,32,28,93,-,60,25,-,7,29.64,-,29.24,-,0.04,-,201712
29,45,38,31,39,34,29,100,-,65,26,-,8,29.67,-,29.27,-,0.02,-,201712
30,53,46,39,48,43,36,100,-,66,31,-,12,29.59,-,29.21,-,0.12,-,201712
31,55,50,46,52,48,41,100,-,70,34,-,9,29.6,-,29.36,-,0.43,-,201712
1,45,44,42,43,40,37,100,-,67,31,-,6,29.54,-,29.33,-,0.02,-,201801
2,48,43,38,46,40,36,100,-,69,23,-,6,29.84,-,29.39,-,0.02,-,201801
3,48,45,42,50,41,37,100,-,63,44,-,20,29.42,-,28.97,-,0.04,-,201801
4,51,48,44,48,42,37,94,-,64,34,-,9,29.43,-,29.15,-,0.02,-,201801
5,46,42,39,45,40,35,100,-,59,27,-,4,29.5,-,29.29,-,0.16,-,201801
6,44,40,35,41,38,34,100,-,73,16,-,1,30.09,-,29.5,-,0.00,-,201801
7,36,34,32,36,29,25,87,-,65,22,-,7,30.39,-,30.09,-,0.00,-,201801
8,38,34,29,30,27,25,81,-,60,21,-,10,30.38,-,30.06,-,0.00,-,201801
9,42,36,31,41,33,28,93,-,73,16,-,7,30.09,-,29.74,-,0.00,-,201801
10,45,42,40,45,43,40,100,-,89,11,-,4,29.82,-,29.71,-,0.03,-,201801
11,45,43,41,45,42,41,100,-,90,9,-,0,30.24,-,29.83,-,0.00,-,201801
12,43,41,39,41,40,37,100,-,81,7,-,1,30.34,-,30.24,-,0.00,-,201801
13,43,40,37,41,38,33,100,-,66,14,-,4,30.32,-,30.18,-,0.00,-,201801
14,41,37,33,36,33,31,93,-,68,15,-,7,30.21,-,30.01,-,0.00,-,201801
15,47,41,35,45,39,33,100,-,79,29,-,9,30.01,-,29.18,-,0.47,-,201801
16,44,42,39,39,35,32,87,-,56,26,-,14,29.31,-,29.18,-,0.08,-,201801
17,43,39,35,36,33,30,87,-,55,33,-,13,29.67,-,29.24,-,0.02,-,201801
18,50,42,35,45,37,32,93,-,59,56,-,2,29.64,-,29.03,-,0.08,-,201801
19,43,39,35,37,34,31,93,-,68,18,-,2,29.75,-,29.56,-,0.04,-,201801
20,38,34,30,37,34,28,100,-,71,12,-,0,29.74,-,29.5,-,0.04,-,201801
21,44,38,32,36,33,30,100,-,63,18,-,2,29.99,-,29.67,-,0.08,-,201801
22,46,41,36,43,40,35,100,-,79,16,-,8,30.04,-,29.62,-,0.03,-,201801
23,51,44,37,50,43,36,100,-,77,24,-,7,30.1,-,29.95,-,0.03,-,201801
24,56,50,44,52,49,43,100,-,73,31,-,10,29.98,-,29.68,-,0.01,-,201801
25,49,45,39,45,42,39,100,-,72,18,-,5,29.87,-,29.77,-,0.01,-,201801
26,47,42,36,43,40,37,100,-,83,9,-,1,30.3,-,29.86,-,0.03,-,201801
27,46,38,33,45,38,34,100,-,68,26,-,4,30.4,-,30.21,-,0.01,-,201801
28,52,46,41,48,47,44,100,-,80,25,-,9,30.38,-,30.24,-,0.00,-,201801
29,52,46,39,48,43,36,93,-,63,32,-,9,30.36,-,30.09,-,0.12,-,201801
30,46,40,35,40,36,32,100,-,64,15,-,6,30.4,-,30.04,-,0.00,-,201801
31,49,42,35,48,39,30,100,-,63,30,-,10,30.04,-,29.47,-,0.08,-,201801
1,43,40,36,38,35,32,93,-,63,21,-,7,29.52,-,29.42,-,0.08,-,201802
2,45,39,32,39,36,30,93,-,64,24,-,4,29.8,-,29.47,-,0.04,-,201802
3,40,34,29,37,33,27,100,-,68,16,-,1,29.89,-,29.68,-,0.04,-,201802
4,39,36,32,34,30,26,87,-,54,23,-,4,30.34,-,29.89,-,0.00,-,201802
5,38,34,30,32,29,25,87,-,59,18,-,9,30.38,-,30.21,-,0.00,-,201802
6,34,29,24,25,22,18,93,-,47,16,-,4,30.21,-,29.95,-,0.00,-,201802
7,36,28,21,26,22,18,93,-,38,7,-,1,30.13,-,30.01,-,0.00,-,201802
8,42,34,27,34,28,24,93,-,58,16,-,4,30.14,-,30.01,-,0.00,-,201802
9,36,33,30,32,29,25,100,-,59,20,-,6,30.01,-,29.8,-,0.01,-,201802
10,43,38,32,40,34,32,100,-,56,22,-,0,29.98,-,29.62,-,0.00,-,201802
11,45,40,36,41,35,32,100,-,57,29,-,9,29.65,-,29.36,-,0.04,-,201802
12,42,38,33,36,31,28,87,-,58,20,-,7,29.96,-,29.65,-,0.02,-,201802
13,43,36,30,32,28,25,93,-,42,21,-,8,29.94,-,29.77,-,0.00,-,201802
14,43,36,28,29,26,22,80,-,44,25,-,9,29.94,-,29.8,-,0.02,-,201802
15,49,40,32,46,37,27,100,-,51,23,-,9,30.04,-,29.71,-,0.04,-,201802
16,46,38,28,36,34,27,100,-,57,17,-,2,30.31,-,30.04,-,0.00,-,201802
17,46,36,27,34,30,25,100,-,41,8,-,1,30.3,-,30.21,-,0.00,-,201802
18,45,36,26,37,30,25,93,-,61,12,-,2,30.3,-,30.18,-,0.00,-,201802
19,37,34,31,34,32,28,93,-,76,11,-,2,30.2,-,30.04,-,0.00,-,201802
20,40,32,25,32,30,25,100,-,56,9,-,0,30.26,-,30.06,-,0.00,-,201802
21,40,33,26,32,27,25,100,-,48,13,-,2,30.35,-,30.24,-,0.00,-,201802
22,40,34,28,28,25,23,86,-,45,18,-,7,30.32,-,30.24,-,0.00,-,201802
23,37,32,27,28,24,19,93,-,44,20,-,6,30.27,-,30.18,-,0.00,-,201802
24,38,32,26,23,18,14,69,-,28,22,-,13,30.39,-,30.21,-,0.00,-,201802
25,34,28,23,21,15,10,80,-,26,18,-,12,30.48,-,30.39,-,0.00,-,201802
26,33,28,22,21,18,14,86,-,33,20,-,8,30.5,-,30.36,-,0.00,-,201802
27,33,28,22,21,18,14,86,-,36,14,-,4,30.37,-,30.15,-,0.00,-,201802
28,23,20,17,18,13,7,86,-,42,25,-,9,30.22,-,30.04,-,0.00,-,201802
1,30,23,16,10,8,7,68,-,28,29,-,20,30.04,-,29.62,-,0.00,-,201803
2,32,26,19,12,10,9,63,-,26,29,-,14,29.64,-,29.44,-,0.00,-,201803
3,34,28,23,21,17,14,80,-,39,16,-,9,29.5,-,29.42,-,0.00,-,201803
4,51,39,27,42,33,22,100,-,50,18,-,6,29.46,-,29.21,-,0.08,-,201803
5,53,45,37,43,39,36,100,-,54,21,-,4,29.35,-,29.24,-,0.01,-,201803
6,50,42,34,43,36,31,87,-,54,12,-,1,29.31,-,29.21,-,0.00,-,201803
7,52,42,33,43,39,32,100,-,60,13,-,4,29.47,-,29.27,-,0.20,-,201803
8,48,41,34,41,36,34,100,-,54,31,-,7,29.56,-,29.36,-,0.16,-,201803
9,50,42,34,43,38,33,100,-,53,16,-,4,29.72,-,29.56,-,0.04,-,201803
10,58,50,43,52,49,43,100,-,65,17,-,7,29.57,-,29.44,-,0.04,-,201803
11,53,48,42,52,48,41,100,-,71,17,-,1,29.49,-,29.27,-,0.16,-,201803
12,57,50,42,48,46,42,100,-,60,15,-,4,29.31,-,29.24,-,0.03,-,201803
13,43,41,39,47,41,37,100,-,79,16,-,4,29.87,-,29.3,-,0.08,-,201803
14,52,42,31,41,36,32,100,-,47,17,-,2,29.89,-,29.62,-,0.00,-,201803
15,51,44,37,41,36,32,93,-,47,21,-,6,29.62,-,29.39,-,0.02,-,201803
16,41,37,32,42,36,25,100,-,67,23,-,11,29.8,-,29.42,-,0.00,-,201803
17,33,30,28,25,17,10,75,-,30,31,-,18,29.82,-,29.74,-,0.00,-,201803
18,36,31,26,14,12,10,55,-,27,29,-,13,29.95,-,29.8,-,0.00,-,201803
19,39,32,26,23,14,10,80,-,18,24,-,5,30.1,-,29.92,-,0.00,-,201803
20,46,38,29,37,29,23,100,-,29,22,-,2,30.41,-,30.04,-,0.00,-,201803
21,47,36,25,37,33,26,100,-,50,15,-,1,30.43,-,30.18,-,0.00,-,201803
22,50,43,36,45,41,35,100,-,72,18,-,2,30.19,-,29.89,-,0.01,-,201803
23,45,43,41,43,38,32,100,-,57,21,-,6,29.88,-,29.56,-,0.00,-,201803
24,50,44,37,39,38,36,93,-,53,11,-,2,29.68,-,29.53,-,0.00,-,201803
25,52,42,32,41,37,32,100,-,54,13,-,2,29.94,-,29.65,-,0.00,-,201803
26,52,41,30,41,36,30,100,-,50,14,-,1,30.04,-,29.92,-,0.00,-,201803
27,49,41,33,43,38,33,100,-,43,16,-,0,30.03,-,29.65,-,0.01,-,201803
28,45,41,37,45,41,36,100,-,75,18,-,2,29.67,-,29.44,-,0.35,-,201803
29,50,42,34,40,36,30,100,-,39,16,-,4,29.68,-,29.59,-,0.02,-,201803
30,56,48,40,45,40,35,100,-,34,15,-,4,29.68,-,29.39,-,0.02,-,201803
31,52,44,36,45,41,37,100,-,51,9,-,2,29.59,-,29.42,-,0.03,-,201803
1,45,42,37,41,38,30,100,-,63,12,-,0,29.94,-,29.59,-,0.04,-,201804
2,53,44,34,48,40,33,100,-,56,20,-,0,29.93,-,29.44,-,0.04,-,201804
3,62,54,47,52,49,46,100,-,52,21,-,4,29.49,-,29.44,-,0.02,-,201804
4,57,51,45,50,46,43,100,-,62,23,-,7,29.55,-,29.44,-,0.20,-,201804
5,47,41,35,46,38,32,93,-,50,29,-,4,30.19,-,29.47,-,0.04,-,201804
6,58,46,34,36,32,30,93,-,25,22,-,2,30.19,-,29.86,-,0.00,-,201804
7,69,58,46,52,42,32,77,-,34,20,-,1,29.88,-,29.74,-,0.00,-,201804
8,69,58,46,57,50,46,100,-,43,13,-,0,29.78,-,29.71,-,0.00,-,201804
9,58,52,46,50,48,46,100,-,67,14,-,4,29.78,-,29.56,-,0.00,-,201804
10,67,58,49,55,50,46,94,-,41,14,-,6,29.67,-,29.5,-,0.01,-,201804
11,64,56,47,54,50,47,100,-,62,16,-,1,29.77,-,29.65,-,0.04,-,201804
12,55,50,46,51,48,44,100,-,73,18,-,1,29.72,-,29.53,-,0.02,-,201804
13,57,50,42,50,47,43,100,-,72,16,-,1,29.93,-,29.59,-,0.00,-,201804
14,59,51,43,46,45,43,100,-,49,10,-,2,30.09,-,29.92,-,0.00,-,201804
15,63,56,48,54,51,44,100,-,61,9,-,0,30.05,-,29.8,-,0.03,-,201804
16,59,52,46,52,46,37,100,-,50,18,-,4,30.12,-,29.83,-,0.00,-,201804
17,67,54,41,48,44,37,87,-,37,20,-,2,30.32,-,30.12,-,0.00,-,201804
18,74,60,45,54,49,45,93,-,31,9,-,2,30.45,-,30.3,-,0.00,-,201804
19,80,68,56,55,50,45,72,-,26,16,-,2,30.38,-,30.21,-,0.00,-,201804
20,76,63,50,59,51,45,88,-,30,13,-,0,30.22,-,30.15,-,0.00,-,201804
21,68,57,46,52,48,45,100,-,33,12,-,2,30.23,-,30.06,-,0.00,-,201804
22,78,64,51,59,50,44,82,-,35,21,-,4,30.07,-,29.77,-,0.00,-,201804
23,59,54,49,48,46,42,87,-,47,20,-,10,30.02,-,29.83,-,0.00,-,201804
24,59,54,50,52,48,43,94,-,63,23,-,9,30,-,29.77,-,0.01,-,201804
25,57,52,48,52,46,41,94,-,47,29,-,10,29.88,-,29.68,-,0.01,-,201804
26,55,50,46,46,42,37,93,-,43,24,-,9,30.01,-,29.86,-,0.00,-,201804
27,58,50,41,45,42,39,93,-,43,14,-,2,29.99,-,29.71,-,0.00,-,201804
28,57,52,44,52,47,41,94,-,51,16,-,2,29.87,-,29.71,-,0.01,-,201804
29,53,48,42,52,47,43,100,-,78,23,-,1,29.87,-,29.62,-,0.12,-,201804
30,52,48,44,50,46,39,100,-,67,25,-,0,29.64,-,29.39,-,0.31,-,201804
1,53,48,42,44,38,25,93,-,24,38,-,1,29.89,-,29.42,-,0.08,-,201805
2,62,50,39,49,40,35,93,-,27,23,-,6,29.89,-,29.74,-,0.00,-,201805
3,57,49,41,47,41,35,100,-,31,13,-,2,30.2,-,29.85,-,0.00,-,201805
4,62,50,39,45,39,31,100,-,21,10,-,0,30.29,-,30.18,-,0.00,-,201805
5,68,56,44,50,45,39,82,-,30,14,-,6,30.33,-,30.21,-,0.00,-,201805
6,77,63,49,54,47,39,82,-,30,9,-,2,30.27,-,30.12,-,0.00,-,201805
7,77,66,55,55,50,46,82,-,24,10,-,4,30.16,-,29.98,-,0.00,-,201805
8,80,67,54,55,50,43,88,-,17,13,-,2,29.98,-,29.74,-,0.00,-,201805
9,73,62,51,57,52,50,94,-,36,16,-,1,29.77,-,29.71,-,0.00,-,201805
10,60,53,44,54,48,42,94,-,49,21,-,2,30.14,-,29.71,-,0.00,-,201805
11,66,54,42,49,45,41,100,-,38,10,-,0,30.17,-,30.01,-,0.00,-,201805
12,73,62,50,53,48,45,82,-,29,13,-,1,30.01,-,29.83,-,0.00,-,201805
13,57,54,51,55,52,48,100,-,49,16,-,1,29.96,-,29.8,-,0.04,-,201805
14,77,64,51,61,55,50,100,-,33,14,-,6,29.98,-,29.92,-,0.00,-,201805
15,74,66,57,56,51,45,88,-,27,16,-,4,30.05,-,29.98,-,0.00,-,201805
16,66,58,50,57,52,45,94,-,58,23,-,6,30.22,-,30.01,-,0.00,-,201805
17,57,52,44,46,42,41,87,-,51,18,-,6,30.26,-,30.21,-,0.00,-,201805
18,56,49,42,45,42,39,87,-,53,15,-,4,30.25,-,30.21,-,0.00,-,201805
19,56,52,48,50,47,42,94,-,69,9,-,4,30.23,-,30.18,-,0.00,-,201805
20,72,58,44,55,50,45,100,-,37,12,-,1,30.25,-,30.09,-,0.00,-,201805
21,77,64,51,55,49,44,82,-,25,17,-,4,30.13,-,29.89,-,0.00,-,201805
22,71,64,56,57,52,50,82,-,41,15,-,2,30.01,-,29.89,-,0.01,-,201805
