day,Temperature (° F)_Max,Temperature (° F)_Avg,Temperature (° F)_Min,Dew Point (° F)_Max,Dew Point (° F)_Avg,Dew Point (° F)_Min,Humidity (%)_Max,Humidity (%)_Avg,Humidity (%)_Min,Wind Speed (mph)_Max,Wind Speed (mph)_Avg,Wind Speed (mph)_Min,Pressure (Hg)_Max,Pressure (Hg)_Avg,Pressure (Hg)_Min,Precipation (in)_Max,Precipation (in)_Avg,Precipation (in)_Min,date
5,74,66,59,63,55,46,94,-,34,14,-,2,30.19,-,29.92,-,0.04,-,201708
6,75,62,50,54,48,43,94,-,24,8,-,0,30.28,-,30.18,-,0.00,-,201708
7,80,65,50,50,47,43,88,-,18,10,-,0,30.21,-,29.89,-,0.00,-,201708
8,64,62,59,59,55,48,94,-,48,15,-,0,29.95,-,29.8,-,0.16,-,201708
9,67,61,55,55,53,48,94,-,44,12,-,1,30.06,-,29.95,-,0.51,-,201708
10,69,61,53,55,53,48,100,-,47,14,-,0,30.15,-,30.06,-,0.04,-,201708
11,71,62,54,57,54,52,100,-,43,12,-,0,30.16,-,30.09,-,0.01,-,201708
12,69,63,57,63,57,50,94,-,63,13,-,4,30.14,-,30.06,-,0.04,-,201708
13,74,64,53,59,53,48,95,-,31,6,-,0,30.18,-,30.12,-,0.00,-,201708
14,81,66,51,59,54,50,94,-,30,8,-,0,30.14,-,29.95,-,0.00,-,201708
15,80,72,63,64,61,57,88,-,39,15,-,2,30.12,-,29.86,-,0.00,-,201708
16,77,67,57,63,58,54,94,-,38,8,-,0,30.18,-,30.06,-,0.00,-,201708
17,76,70,63,67,62,55,94,-,61,15,-,0,30.08,-,29.98,-,0.08,-,201708
18,72,67,60,66,61,50,95,-,42,14,-,4,30.06,-,29.95,-,0.04,-,201708
19,71,62,54,55,50,48,82,-,36,14,-,0,30.24,-,30.06,-,0.00,-,201708
20,72,61,50,52,49,45,94,-,30,7,-,0,30.31,-,30.24,-,0.00,-,201708
21,75,68,61,63,57,50,88,-,54,9,-,0,30.26,-,30.12,-,0.00,-,201708
22,82,70,59,63,61,59,100,-,41,14,-,0,30.16,-,29.98,-,0.01,-,201708
23,82,72,61,66,61,57,88,-,50,13,-,2,30.06,-,29.92,-,0.00,-,201708
24,77,66,55,59,56,54,94,-,37,5,-,0,30.1,-,30.04,-,0.00,-,201708
25,71,66,61,67,61,55,94,-,62,10,-,0,30.06,-,29.95,-,0.24,-,201708
26,83,72,60,68,63,59,100,-,36,8,-,0,30.01,-,29.95,-,0.00,-,201708
27,83,73,63,66,62,58,94,-,42,8,-,0,30.07,-,30.01,-,0.08,-,201708
28,86,74,62,66,63,59,94,-,37,8,-,0,30.07,-,29.98,-,0.00,-,201708
29,91,77,63,64,62,59,88,-,26,9,-,0,30.01,-,29.8,-,0.00,-,201708
30,74,66,57,64,61,55,94,-,52,14,-,0,29.93,-,29.74,-,0.01,-,201708
31,70,61,52,54,51,48,94,-,36,12,-,0,30.17,-,29.95,-,0.02,-,201708
1,70,62,53,54,51,46,94,-,37,12,-,0,30.17,-,30.09,-,0.04,-,201709
2,69,60,52,54,51,47,94,-,38,10,-,0,30.18,-,30.12,-,0.01,-,201709
3,70,58,47,55,50,46,100,-,36,12,-,1,30.15,-,29.89,-,0.01,-,201709
4,75,67,59,61,57,54,88,-,48,12,-,0,30.06,-,29.89,-,0.00,-,201709
5,72,69,66,63,60,57,88,-,53,14,-,0,30.08,-,30.04,-,0.00,-,201709
6,69,63,57,59,53,48,88,-,41,15,-,5,30.19,-,30.06,-,0.01,-,201709
7,70,62,54,55,52,48,88,-,38,12,-,4,30.17,-,29.98,-,0.01,-,201709
8,66,62,59,61,56,50,100,-,56,18,-,7,29.95,-,29.53,-,0.39,-,201709
9,64,58,53,59,52,46,100,-,49,15,-,4,29.64,-,29.47,-,0.20,-,201709
10,66,58,50,54,51,48,94,-,48,22,-,0,29.74,-,29.56,-,0.03,-,201709
11,65,60,54,56,50,46,94,-,44,21,-,7,29.69,-,29.53,-,0.04,-,201709
12,66,60,54,55,51,48,94,-,49,17,-,2,29.91,-,29.68,-,0.08,-,201709
13,65,59,53,59,55,49,100,-,56,23,-,5,29.84,-,29.65,-,0.43,-,201709
14,62,57,52,54,49,45,96,-,47,21,-,4,30.02,-,29.68,-,0.16,-,201709
15,63,55,47,50,48,45,100,-,48,10,-,0,30.01,-,29.89,-,0.16,-,201709
16,61,53,45,49,47,44,100,-,46,9,-,0,29.92,-,29.86,-,0.04,-,201709
17,61,54,46,52,48,45,100,-,53,6,-,0,30,-,29.86,-,0.08,-,201709
18,62,52,42,52,48,43,100,-,57,13,-,0,30.11,-,29.98,-,0.12,-,201709
19,63,56,50,52,49,45,100,-,42,9,-,0,30.24,-,30.09,-,0.08,-,201709
20,65,54,42,52,46,41,100,-,42,8,-,0,30.25,-,30.12,-,0.00,-,201709
21,69,57,45,50,48,45,95,-,33,10,-,1,30.14,-,30.04,-,0.01,-,201709
22,69,60,50,56,50,44,94,-,33,7,-,0,30.25,-,30.06,-,0.01,-,201709
23,68,56,44,54,48,44,100,-,37,6,-,0,30.25,-,30.12,-,0.00,-,201709
24,73,60,48,55,51,47,100,-,38,8,-,0,30.16,-,30.09,-,0.00,-,201709
25,68,62,56,57,54,50,82,-,52,8,-,0,30.11,-,30.04,-,0.00,-,201709
26,71,65,59,59,57,54,94,-,49,7,-,0,30.18,-,30.09,-,0.02,-,201709
27,67,59,51,57,55,50,100,-,60,12,-,0,30.19,-,30.12,-,0.00,-,201709
28,67,62,56,61,58,55,100,-,70,10,-,0,30.2,-,30.09,-,0.02,-,201709
29,77,67,57,64,60,55,100,-,48,12,-,1,30.18,-,30.06,-,0.31,-,201709
30,66,60,55,63,52,45,94,-,39,12,-,2,30.14,-,30.04,-,0.02,-,201709
1,60,58,55,58,54,48,94,-,60,15,-,4,30.12,-,30.04,-,0.04,-,201710
2,68,63,58,61,58,52,100,-,56,14,-,4,30.08,-,30.01,-,0.35,-,201710
3,63,56,50,56,49,44,100,-,41,9,-,0,30.34,-,30.04,-,0.35,-,201710
4,63,54,46,50,47,45,100,-,45,10,-,0,30.35,-,30.21,-,0.00,-,201710
5,62,56,48,59,51,46,94,-,75,14,-,0,30.23,-,30.06,-,0.08,-,201710
6,61,52,43,48,43,39,100,-,34,12,-,0,30.36,-,30.18,-,0.00,-,201710
7,61,50,39,52,43,37,100,-,41,16,-,0,30.38,-,30.06,-,0.01,-,201710
8,61,57,53,55,53,50,100,-,59,9,-,0,30.19,-,30.04,-,0.01,-,201710
9,64,56,49,55,51,47,100,-,47,9,-,0,30.2,-,30.12,-,0.01,-,201710
10,63,58,53,57,54,52,100,-,59,10,-,0,30.14,-,30.06,-,0.03,-,201710
11,66,62,58,54,52,51,82,-,53,16,-,2,30.13,-,30.01,-,0.00,-,201710
12,68,62,57,57,56,54,88,-,57,13,-,2,30.28,-,30.06,-,0.00,-,201710
13,72,64,56,59,57,55,96,-,48,6,-,0,30.34,-,30.27,-,0.00,-,201710
14,74,62,50,59,54,50,100,-,46,7,-,0,30.35,-,30.24,-,0.00,-,201710
15,75,62,49,59,55,48,100,-,46,13,-,0,30.27,-,30.12,-,0.00,-,201710
16,76,66,57,61,57,54,94,-,46,12,-,0,30.19,-,30.09,-,0.00,-,201710
17,72,62,53,63,58,52,100,-,62,7,-,0,30.2,-,29.98,-,0.00,-,201710
18,69,60,51,58,54,51,100,-,51,9,-,0,29.97,-,29.86,-,0.00,-,201710
19,71,60,50,59,54,48,94,-,45,20,-,2,29.86,-,29.74,-,0.12,-,201710
20,63,58,53,55,49,43,94,-,41,20,-,7,29.98,-,29.74,-,0.12,-,201710
21,64,58,51,57,49,43,94,-,48,21,-,6,29.98,-,29.86,-,0.00,-,201710
22,56,53,50,49,44,41,94,-,48,18,-,9,30.17,-,29.98,-,0.01,-,201710
23,58,53,48,55,51,47,100,-,68,10,-,5,30.23,-,30.15,-,0.08,-,201710
24,66,60,55,61,58,55,100,-,77,7,-,4,30.25,-,30.18,-,0.04,-,201710
25,67,60,53,59,56,52,100,-,55,9,-,1,30.28,-,30.18,-,0.00,-,201710
26,58,53,48,57,53,48,100,-,88,6,-,0,30.31,-,30.24,-,0.00,-,201710
27,61,54,46,55,50,43,100,-,45,10,-,0,30.55,-,30.3,-,0.00,-,201710
28,58,48,39,48,44,39,100,-,56,14,-,0,30.54,-,30.21,-,0.00,-,201710
29,58,53,48,55,50,41,100,-,66,15,-,4,30.29,-,30.09,-,0.12,-,201710
30,54,46,39,45,40,36,100,-,50,9,-,0,30.44,-,30.27,-,0.00,-,201710
31,56,46,35,45,39,34,100,-,46,5,-,0,30.43,-,30.3,-,0.00,-,201710
1,59,48,37,43,40,36,100,-,39,6,-,0,30.3,-,30.04,-,0.00,-,201711
2,57,50,42,50,45,41,100,-,61,9,-,0,30.06,-,29.98,-,0.00,-,201711
3,62,54,46,51,48,45,100,-,56,8,-,0,30.06,-,29.89,-,0.00,-,201711
4,60,53,46,55,50,45,94,-,73,16,-,1,29.88,-,29.74,-,0.01,-,201711
5,52,47,42,49,41,37,93,-,52,15,-,4,30.12,-,29.8,-,0.03,-,201711
6,51,42,33,41,37,31,94,-,42,9,-,0,30.33,-,30.15,-,0.00,-,201711
7,52,40,29,39,33,28,100,-,38,5,-,0,30.3,-,30.06,-,0.00,-,201711
8,48,40,31,40,36,30,100,-,63,6,-,0,30.23,-,30.04,-,0.00,-,201711
9,52,47,42,45,40,36,87,-,58,8,-,0,30.32,-,30.21,-,0.00,-,201711
10,56,51,46,52,47,41,100,-,63,14,-,5,30.31,-,30.09,-,0.08,-,201711
11,55,50,46,55,50,42,100,-,78,16,-,2,30.2,-,29.83,-,0.20,-,201711
12,54,48,42,54,43,35,100,-,59,21,-,2,30,-,29.59,-,0.35,-,201711
13,49,45,41,39,38,37,87,-,59,14,-,2,30.32,-,30.01,-,0.00,-,201711
14,51,42,34,43,38,34,100,-,48,6,-,0,30.37,-,30.3,-,0.00,-,201711
15,51,46,40,45,42,39,93,-,73,6,-,0,30.36,-,30.27,-,0.00,-,201711
16,51,46,40,45,42,39,100,-,57,5,-,0,30.32,-,30.21,-,0.00,-,201711
17,51,46,39,48,45,37,94,-,78,6,-,0,30.36,-,30.3,-,0.00,-,201711
18,48,41,34,43,39,33,100,-,69,14,-,0,30.35,-,30.15,-,0.00,-,201711
19,47,42,37,46,39,34,100,-,51,10,-,0,30.3,-,30.12,-,0.02,-,201711
20,51,44,36,46,42,35,93,-,75,14,-,0,30.29,-,30.09,-,0.00,-,201711
21,52,49,46,47,45,43,93,-,70,15,-,6,30.1,-,29.95,-,0.00,-,201711
22,57,50,44,47,43,39,93,-,47,16,-,5,29.95,-,29.59,-,0.00,-,201711
23,62,56,49,54,47,39,94,-,46,22,-,0,29.85,-,29.53,-,0.31,-,201711
24,53,50,48,54,47,43,100,-,70,17,-,0,29.92,-,29.74,-,0.04,-,201711
25,44,40,37,45,38,33,93,-,64,14,-,2,30.23,-,29.86,-,0.04,-,201711
26,46,40,34,37,35,32,93,-,59,12,-,4,30.37,-,30.24,-,0.00,-,201711
27,47,42,38,45,41,37,93,-,71,17,-,6,30.38,-,29.89,-,0.20,-,201711
28,49,42,35,45,40,34,96,-,61,14,-,0,29.89,-,29.74,-,0.16,-,201711
29,42,36,30,37,35,30,100,-,75,9,-,0,29.83,-,29.74,-,0.00,-,201711
30,41,36,32,37,34,30,100,-,56,17,-,2,29.86,-,29.8,-,0.01,-,201711
1,39,36,32,36,32,28,100,-,70,9,-,0,30.21,-,29.8,-,0.01,-,201712
2,32,30,28,32,30,28,100,-,83,9,-,0,30.4,-,30.18,-,0.00,-,201712
3,39,34,28,38,32,28,100,-,86,9,-,0,30.42,-,30.33,-,0.04,-,201712
4,47,42,38,45,41,37,100,-,71,8,-,0,30.63,-,30.42,-,0.00,-,201712
5,47,40,34,45,39,34,100,-,69,6,-,0,30.67,-,30.6,-,0.00,-,201712
6,45,41,37,43,40,34,100,-,76,13,-,0,30.62,-,30.36,-,0.00,-,201712
7,50,42,35,48,38,32,94,-,79,18,-,6,30.37,-,29.89,-,0.08,-,201712
8,40,36,33,42,35,30,94,-,73,18,-,5,30.13,-,29.95,-,0.03,-,201712
9,41,36,30,36,32,29,100,-,58,14,-,4,30.16,-,29.83,-,0.01,-,201712
10,50,42,33,45,38,32,100,-,54,23,-,2,29.83,-,29,-,0.31,-,201712
11,50,44,37,47,40,32,100,-,67,31,-,5,29.42,-,28.62,-,0.20,-,201712
12,44,38,32,36,34,30,93,-,54,12,-,2,30.01,-,29.44,-,0.03,-,201712
13,50,43,36,48,41,35,100,-,78,18,-,9,29.99,-,29.42,-,0.35,-,201712
14,45,42,39,43,37,33,93,-,59,26,-,8,29.6,-,29.33,-,0.12,-,201712
15,43,41,39,39,37,35,93,-,78,20,-,4,29.68,-,29.33,-,0.16,-,201712
16,44,40,37,38,35,30,93,-,54,12,-,2,30.2,-,29.71,-,0.02,-,201712
17,41,36,30,41,36,30,100,-,71,10,-,0,30.36,-,30.18,-,0.01,-,201712
18,46,42,37,46,41,36,100,-,65,13,-,2,30.5,-,30.12,-,0.20,-,201712
19,39,37,35,39,37,35,100,-,90,6,-,0,30.66,-,30.51,-,0.00,-,201712
20,48,42,37,47,43,38,100,-,86,6,-,1,30.64,-,30.57,-,0.00,-,201712
21,51,48,46,51,49,46,100,-,92,7,-,2,30.67,-,30.6,-,0.03,-,201712
22,51,48,46,50,48,45,100,-,80,9,-,0,30.68,-,30.6,-,0.01,-,201712
23,50,49,48,49,47,45,100,-,78,9,-,0,30.68,-,30.57,-,0.01,-,201712
24,48,48,48,46,45,43,93,-,78,12,-,4,30.57,-,30.27,-,0.01,-,201712
25,44,42,40,44,40,37,93,-,73,17,-,7,30.3,-,29.74,-,0.00,-,201712
26,46,43,40,41,39,37,93,-,70,23,-,6,29.77,-,29.24,-,0.12,-,201712
27,43,40,37,41,37,28,93,-,56,22,-,8,29.49,-,29,-,0.12,-,201712
28,43,37,31,34,32,28,93,-,60,12,-,2,29.85,-,29.5,-,0.00,-,201712
29,46,38,31,43,36,30,100,-,65,21,-,0,29.87,-,29.53,-,0.20,-,201712
30,59,50,42,55,51,41,95,-,68,20,-,6,29.83,-,29.53,-,0.12,-,201712
31,59,54,50,52,47,39,82,-,52,24,-,12,29.85,-,29.59,-,0.01,-,201712
1,49,46,44,46,41,37,93,-,55,22,-,7,29.86,-,29.36,-,0.51,-,201801
2,55,48,42,51,43,38,94,-,70,17,-,6,30.06,-,29.71,-,0.03,-,201801
3,51,48,46,54,43,36,88,-,53,26,-,14,29.82,-,29.44,-,0.16,-,201801
4,58,52,45,54,49,42,100,-,62,23,-,5,29.63,-,29.5,-,0.20,-,201801
5,51,46,41,48,44,37,94,-,68,17,-,2,29.62,-,29.5,-,0.08,-,201801
6,47,42,38,45,42,36,100,-,79,9,-,0,29.91,-,29.59,-,0.00,-,201801
7,43,42,42,43,40,37,93,-,77,20,-,8,30.12,-,29.89,-,0.02,-,201801
8,46,44,41,41,39,37,93,-,73,14,-,6,30.11,-,29.89,-,0.00,-,201801
9,48,42,35,45,40,34,100,-,83,12,-,1,29.92,-,29.77,-,0.00,-,201801
10,49,46,44,45,43,41,94,-,72,12,-,0,29.82,-,29.74,-,0.02,-,201801
11,46,42,39,45,42,39,100,-,85,9,-,2,30.23,-,29.8,-,0.04,-,201801
12,43,42,39,41,40,37,100,-,81,8,-,0,30.34,-,30.21,-,0.00,-,201801
13,43,38,34,39,36,33,100,-,70,13,-,0,30.29,-,30.01,-,0.00,-,201801
14,48,40,33,37,34,32,100,-,56,7,-,0,30.12,-,30.01,-,0.00,-,201801
15,51,43,35,47,41,37,100,-,69,25,-,5,30.12,-,29.53,-,0.16,-,201801
16,51,46,42,45,41,37,93,-,53,22,-,7,29.62,-,29.53,-,0.08,-,201801
17,47,42,38,37,35,30,87,-,40,21,-,12,29.99,-,29.56,-,0.04,-,201801
18,52,48,42,50,44,37,94,-,63,25,-,7,29.92,-,29.65,-,0.20,-,201801
19,43,40,38,39,37,34,93,-,71,14,-,2,29.98,-,29.8,-,0.04,-,201801
20,52,46,39,50,42,35,100,-,76,20,-,4,29.96,-,29.44,-,0.24,-,201801
21,52,46,41,52,42,37,100,-,71,13,-,0,30.07,-,29.74,-,0.24,-,201801
22,55,50,44,54,48,41,100,-,64,18,-,0,30.22,-,29.77,-,0.63,-,201801
23,55,50,46,52,45,39,94,-,65,15,-,2,30.27,-,30.18,-,0.01,-,201801
24,56,54,51,52,49,45,94,-,57,24,-,10,30.21,-,29.92,-,0.00,-,201801
25,49,48,46,49,45,43,96,-,79,18,-,4,29.97,-,29.89,-,0.08,-,201801
26,50,45,39,43,41,39,100,-,71,8,-,0,30.33,-,29.95,-,0.00,-,201801
27,44,40,37,41,39,36,100,-,78,14,-,0,30.54,-,30.33,-,0.00,-,201801
28,52,46,41,50,46,39,100,-,78,12,-,4,30.63,-,30.51,-,0.01,-,201801
29,52,50,49,48,46,44,94,-,67,14,-,5,30.61,-,30.45,-,0.00,-,201801
30,52,50,47,50,47,45,94,-,76,10,-,0,30.5,-,30.21,-,0.02,-,201801
31,48,45,41,48,44,36,94,-,67,18,-,8,30.23,-,29.68,-,0.47,-,201801
1,46,40,35,38,34,32,93,-,52,13,-,5,29.77,-,29.62,-,0.04,-,201802
2,44,40,35,38,36,32,93,-,67,13,-,4,29.88,-,29.77,-,0.00,-,201802
3,41,38,34,39,37,32,100,-,76,8,-,0,29.89,-,29.68,-,0.04,-,201802
4,38,36,32,39,32,25,100,-,53,18,-,2,30.23,-,29.77,-,0.03,-,201802
5,34,32,29,32,28,24,95,-,64,10,-,5,30.24,-,30.01,-,0.04,-,201802
6,32,31,30,32,30,28,100,-,91,12,-,6,30.02,-,29.83,-,0.12,-,201802
7,32,29,26,30,26,19,100,-,61,12,-,0,30.15,-,29.89,-,0.04,-,201802
8,37,28,19,27,22,16,93,-,55,6,-,0,30.22,-,30.09,-,0.00,-,201802
9,35,29,23,34,27,19,100,-,70,12,-,4,30.12,-,29.89,-,0.08,-,201802
10,42,34,26,36,30,25,100,-,52,16,-,0,30.16,-,29.86,-,0.12,-,201802
11,46,40,35,41,36,30,100,-,54,15,-,5,29.92,-,29.68,-,0.08,-,201802
12,44,37,30,32,30,27,93,-,43,12,-,0,30.12,-,29.92,-,0.00,-,201802
13,40,34,28,32,29,25,93,-,43,21,-,4,30.07,-,29.71,-,0.00,-,201802
14,41,37,33,37,35,32,100,-,77,15,-,4,29.96,-,29.8,-,0.02,-,201802
15,53,46,39,52,44,37,100,-,69,13,-,2,30.18,-,29.77,-,0.16,-,201802
16,48,40,32,41,36,32,100,-,47,9,-,0,30.38,-,30.18,-,0.00,-,201802
17,49,42,35,37,35,32,93,-,51,8,-,0,30.29,-,30.06,-,0.00,-,201802
18,48,38,28,38,33,28,100,-,51,10,-,2,30.3,-,30.18,-,0.00,-,201802
19,42,36,30,41,35,29,100,-,80,8,-,2,30.2,-,29.98,-,0.02,-,201802
20,43,40,37,41,37,32,100,-,61,10,-,2,30.13,-,29.98,-,0.03,-,201802
21,40,36,32,34,30,27,93,-,56,13,-,4,30.24,-,30.12,-,0.00,-,201802
22,41,34,28,27,25,23,86,-,36,15,-,4,30.16,-,30.04,-,0.00,-,201802
28,31,23,15,12,8,3,79,-,19,23,-,5,30.06,-,29.65,-,0.00,-,201802
1,36,30,23,27,22,13,94,-,43,20,-,13,29.65,-,29.24,-,0.00,-,201803
2,49,40,32,41,30,21,100,-,47,14,-,2,29.38,-,29.15,-,0.04,-,201803
3,51,40,29,43,34,26,93,-,54,10,-,4,29.4,-,29.24,-,0.00,-,201803
4,46,40,33,45,39,32,100,-,81,13,-,2,29.42,-,29.24,-,0.28,-,201803
5,55,46,38,43,40,37,100,-,46,10,-,2,29.41,-,29.21,-,0.00,-,201803
6,53,48,42,43,40,38,93,-,54,13,-,0,29.3,-,29.24,-,0.00,-,201803
7,51,45,39,43,40,36,100,-,57,16,-,4,29.66,-,29.24,-,0.16,-,201803
8,49,44,39,44,40,36,93,-,68,22,-,0,29.74,-,29.56,-,0.20,-,201803
9,57,49,41,50,44,39,100,-,60,12,-,0,29.74,-,29.56,-,0.04,-,201803
10,63,56,50,54,50,46,100,-,63,13,-,2,29.58,-,29.44,-,0.12,-,201803
11,65,56,48,54,47,41,100,-,33,16,-,0,29.45,-,29.24,-,0.28,-,201803
12,56,52,48,46,43,41,87,-,53,22,-,7,29.56,-,29.21,-,0.03,-,201803
13,55,50,45,45,41,36,93,-,44,16,-,0,29.94,-,29.53,-,0.00,-,201803
14,57,46,34,43,38,34,100,-,32,21,-,0,29.94,-,29.39,-,0.00,-,201803
15,56,52,47,47,43,37,93,-,48,14,-,5,29.4,-,29.27,-,0.08,-,201803
16,57,50,44,46,41,36,93,-,39,14,-,0,29.62,-,29.39,-,0.02,-,201803
17,44,38,33,43,37,32,100,-,79,10,-,0,29.61,-,29.47,-,0.35,-,201803
18,34,32,30,34,29,26,100,-,65,16,-,2,29.78,-,29.53,-,0.03,-,201803
19,35,32,28,30,28,27,100,-,70,14,-,2,29.95,-,29.74,-,0.01,-,201803
20,46,37,28,36,26,18,87,-,36,17,-,6,30.4,-,29.98,-,0.00,-,201803
21,46,40,33,32,30,28,93,-,41,13,-,0,30.49,-,30.39,-,0.00,-,201803
22,46,38,31,39,34,28,93,-,55,14,-,0,30.38,-,30.01,-,0.00,-,201803
23,44,42,41,41,36,30,93,-,51,15,-,0,30.01,-,29.5,-,0.00,-,201803
24,55,48,41,41,38,36,87,-,42,10,-,1,29.62,-,29.42,-,0.00,-,201803
25,61,50,39,43,39,36,93,-,29,10,-,0,29.92,-,29.59,-,0.00,-,201803
26,56,49,42,43,36,30,87,-,28,8,-,0,30.08,-,29.92,-,0.00,-,201803
27,56,48,41,52,43,37,100,-,57,16,-,0,30.07,-,29.77,-,0.24,-,201803
28,57,48,40,52,42,35,100,-,54,21,-,4,29.87,-,29.56,-,0.51,-,201803
29,54,44,35,43,36,33,93,-,34,20,-,0,29.79,-,29.59,-,0.04,-,201803
30,52,46,40,43,39,34,95,-,52,21,-,0,29.64,-,29.36,-,0.02,-,201803
31,52,46,39,41,38,35,93,-,43,15,-,2,29.7,-,29.44,-,0.01,-,201803
1,52,47,42,41,38,34,93,-,40,12,-,0,29.96,-,29.68,-,0.02,-,201804
2,61,52,44,48,40,36,82,-,33,16,-,4,29.91,-,29.53,-,0.01,-,201804
3,59,54,46,52,46,43,94,-,51,16,-,6,29.6,-,29.47,-,0.00,-,201804
4,58,52,45,48,45,40,100,-,42,23,-,2,29.64,-,29.5,-,0.04,-,201804
5,53,47,41,47,39,34,87,-,38,16,-,4,30.14,-,29.65,-,0.01,-,201804
6,66,51,36,45,40,34,93,-,33,14,-,4,30.13,-,29.77,-,0.00,-,201804
7,71,59,47,54,47,41,82,-,42,12,-,4,29.81,-,29.71,-,0.00,-,201804
8,75,63,51,52,48,39,94,-,21,21,-,0,29.77,-,29.65,-,0.01,-,201804
9,59,55,51,54,50,48,100,-,61,12,-,0,29.77,-,29.59,-,0.31,-,201804
10,61,54,46,51,46,40,100,-,39,21,-,2,29.65,-,29.47,-,0.00,-,201804
11,65,53,41,46,42,39,93,-,36,10,-,0,29.7,-,29.59,-,0.00,-,201804
12,58,52,47,52,48,43,94,-,63,9,-,1,29.59,-,29.5,-,0.12,-,201804
13,65,56,46,50,48,45,100,-,41,10,-,0,29.93,-,29.56,-,0.00,-,201804
14,62,54,45,52,48,43,100,-,52,14,-,2,30.06,-,29.92,-,0.01,-,201804
15,63,54,44,52,47,44,100,-,45,14,-,0,30.01,-,29.83,-,0.00,-,201804
16,63,54,46,46,43,39,88,-,33,9,-,0,30.13,-,29.89,-,0.00,-,201804
17,72,56,41,46,44,39,93,-,24,12,-,0,30.33,-,30.12,-,0.00,-,201804
18,78,62,46,54,48,43,93,-,23,15,-,1,30.41,-,30.27,-,0.00,-,201804
19,82,67,52,54,49,46,82,-,19,12,-,0,30.27,-,30.21,-,0.00,-,201804
20,82,68,54,57,52,48,88,-,22,9,-,0,30.24,-,30.15,-,0.00,-,201804
21,80,67,54,57,52,48,88,-,24,8,-,0,30.18,-,29.98,-,0.00,-,201804
22,80,68,56,61,53,49,94,-,25,16,-,0,29.99,-,29.86,-,0.01,-,201804
23,66,60,55,57,48,43,77,-,40,13,-,1,30.14,-,29.95,-,0.00,-,201804
24,69,58,47,49,46,42,87,-,35,13,-,0,30.16,-,29.95,-,0.00,-,201804
25,63,58,53,52,46,36,88,-,36,16,-,6,30.08,-,29.92,-,0.02,-,201804
26,61,52,44,43,38,30,87,-,26,14,-,0,30.17,-,30.04,-,0.00,-,201804
27,67,54,42,45,39,37,87,-,27,22,-,2,30.06,-,29.71,-,0.00,-,201804
28,61,57,53,45,42,38,72,-,33,17,-,4,29.9,-,29.8,-,0.00,-,201804
29,54,52,49,50,47,43,94,-,61,14,-,2,29.86,-,29.47,-,0.20,-,201804
30,45,42,40,50,41,36,100,-,77,23,-,5,29.86,-,29.42,-,0.55,-,201804
1,57,48,40,39,37,34,93,-,33,10,-,1,29.96,-,29.89,-,0.00,-,201805
2,62,50,37,48,39,34,87,-,28,17,-,0,29.94,-,29.83,-,0.00,-,201805
3,62,52,43,45,40,34,93,-,29,13,-,0,30.16,-,29.92,-,0.00,-,201805
4,66,54,43,43,40,37,76,-,27,14,-,4,30.19,-,30.12,-,0.00,-,201805
5,74,60,47,54,47,41,76,-,34,13,-,5,30.19,-,30.09,-,0.00,-,201805
6,79,66,53,57,52,46,77,-,33,13,-,0,30.16,-,30.04,-,0.00,-,201805
7,78,66,53,54,49,45,82,-,24,12,-,0,30.06,-,29.92,-,0.00,-,201805
8,81,66,52,55,49,45,82,-,21,14,-,0,29.93,-,29.74,-,0.00,-,201805
9,72,63,54,54,50,45,88,-,38,10,-,5,29.84,-,29.74,-,0.00,-,201805
10,63,57,51,48,40,34,72,-,28,14,-,2,30.17,-,29.83,-,0.00,-,201805
11,71,57,43,45,41,37,87,-,24,12,-,0,30.18,-,29.95,-,0.00,-,201805
12,72,62,51,57,48,43,88,-,35,17,-,1,29.97,-,29.8,-,0.16,-,201805
13,59,54,49,46,45,43,87,-,47,13,-,4,30.01,-,29.92,-,0.03,-,201805
14,56,53,50,54,47,39,94,-,55,15,-,6,30.03,-,29.95,-,0.08,-,201805
15,66,59,52,55,52,50,88,-,57,12,-,4,30.05,-,29.98,-,0.00,-,201805
16,71,60,49,54,50,46,94,-,43,15,-,2,30.18,-,30.01,-,0.00,-,201805
17,66,58,50,46,43,39,82,-,28,14,-,8,30.23,-,30.15,-,0.00,-,201805
18,64,54,43,43,40,36,87,-,25,12,-,4,30.25,-,30.15,-,0.00,-,201805
19,66,55,44,46,43,39,87,-,30,12,-,5,30.21,-,30.12,-,0.00,-,201805
20,73,60,46,50,46,43,93,-,24,15,-,2,30.19,-,30.01,-,0.00,-,201805
21,75,64,52,54,51,48,88,-,33,7,-,1,30.03,-,29.83,-,0.00,-,201805
22,75,65,55,59,54,50,94,-,35,10,-,0,29.98,-,29.86,-,0.24,-,201805
23,67,60,53,59,54,51,94,-,59,10,-,0,30.11,-,29.98,-,0.00,-,201805
24,77,66,55,59,56,54,94,-,38,9,-,1,30.09,-,29.98,-,0.02,-,201805
25,78,66,53,61,56,50,94,-,39,17,-,1,30.06,-,29.98,-,0.67,-,201805
26,81,70,59,64,61,55,94,-,35,15,-,1,30.04,-,29.95,-,0.12,-,201805
27,83,72,62,62,58,54,88,-,27,8,-,0,30.04,-,29.95,-,0.00,-,201805
28,80,70,60,64,60,57,94,-,42,15,-,0,30.04,-,29.95,-,0.02,-,201805
29,74,67,60,63,60,57,94,-,50,13,-,0,30,-,29.86,-,0.35,-,201805
