day,Temperature (° F)_Max,Temperature (° F)_Avg,Temperature (° F)_Min,Dew Point (° F)_Max,Dew Point (° F)_Avg,Dew Point (° F)_Min,Humidity (%)_Max,Humidity (%)_Avg,Humidity (%)_Min,Wind Speed (mph)_Max,Wind Speed (mph)_Avg,Wind Speed (mph)_Min,Pressure (Hg)_Max,Pressure (Hg)_Avg,Pressure (Hg)_Min,Precipation (in)_Max,Precipation (in)_Avg,Precipation (in)_Min,date
4,91,84,76,77,72,64,89,-,38,14,-,1,29.98,-,29.92,-,0.00,-,201708
5,92,85,78,75,71,65,79,-,32,17,-,1,30,-,29.94,-,0.00,-,201708
6,88,83,78,77,71,67,84,-,47,13,-,0,30.05,-,29.98,-,0.00,-,201708
7,87,81,75,73,70,66,79,-,43,14,-,1,30.05,-,29.89,-,0.00,-,201708
8,86,80,75,77,70,58,89,-,38,26,-,4,30.01,-,29.8,-,0.04,-,201708
9,80,72,64,63,59,51,94,-,29,15,-,2,30.12,-,29.98,-,0.12,-,201708
10,80,71,62,64,56,45,88,-,21,22,-,0,30.14,-,30.06,-,0.04,-,201708
11,79,72,64,63,55,46,68,-,33,18,-,2,30.18,-,30.09,-,0.00,-,201708
12,81,74,68,64,61,56,83,-,34,14,-,2,30.19,-,30.09,-,0.02,-,201708
13,83,76,68,70,63,57,73,-,48,13,-,2,30.15,-,30.04,-,0.00,-,201708
14,83,76,69,70,66,63,83,-,48,16,-,2,30.09,-,30.04,-,0.00,-,201708
15,83,76,69,73,67,61,89,-,52,14,-,2,30.11,-,30.04,-,0.00,-,201708
16,83,79,75,73,69,63,89,-,47,14,-,2,30.11,-,30.06,-,0.00,-,201708
17,86,80,73,72,66,59,78,-,37,15,-,2,30.11,-,30.06,-,0.00,-,201708
18,86,80,73,75,69,64,84,-,43,18,-,0,30.09,-,29.95,-,0.00,-,201708
19,83,80,77,74,70,67,89,-,53,14,-,0,30.12,-,30.01,-,0.00,-,201708
20,82,78,75,70,68,66,78,-,52,12,-,2,30.18,-,30.09,-,0.02,-,201708
21,85,78,71,72,69,66,88,-,52,12,-,1,30.15,-,30.06,-,0.00,-,201708
22,85,78,71,72,69,66,83,-,54,20,-,2,30.09,-,30,-,0.00,-,201708
23,85,78,71,72,68,64,83,-,50,18,-,0,30.08,-,29.98,-,0.00,-,201708
24,86,80,73,73,70,65,83,-,43,17,-,0,30.06,-,30.01,-,0.00,-,201708
25,86,78,70,73,68,60,83,-,44,12,-,1,30.07,-,30.01,-,0.00,-,201708
26,85,80,74,73,71,64,88,-,56,12,-,1,30.08,-,29.98,-,0.00,-,201708
27,84,80,75,73,72,69,89,-,58,14,-,1,30.04,-,29.95,-,0.00,-,201708
28,87,80,74,75,71,66,89,-,51,12,-,0,30.01,-,29.92,-,0.00,-,201708
29,88,82,75,75,70,59,89,-,41,21,-,1,29.98,-,29.89,-,0.00,-,201708
30,82,78,73,68,64,55,78,-,29,23,-,4,30.01,-,29.92,-,0.00,-,201708
31,75,72,69,69,66,63,94,-,64,16,-,0,30.11,-,29.95,-,0.47,-,201708
1,78,73,68,65,62,55,83,-,40,14,-,4,30.11,-,30.03,-,0.03,-,201709
2,80,71,62,64,54,48,73,-,29,16,-,5,30.14,-,30.04,-,0.03,-,201709
3,80,72,64,68,61,55,78,-,38,13,-,2,30.12,-,29.92,-,0.00,-,201709
4,82,76,69,68,66,63,94,-,43,17,-,2,30.14,-,29.89,-,0.04,-,201709
5,83,76,68,70,67,62,83,-,50,18,-,2,30.18,-,30.09,-,0.00,-,201709
6,83,77,71,72,69,67,89,-,54,18,-,1,30.18,-,30.09,-,0.04,-,201709
7,78,72,66,72,63,51,94,-,42,17,-,2,30.1,-,29.95,-,0.00,-,201709
8,79,72,66,66,61,57,78,-,38,15,-,4,30.01,-,29.86,-,0.00,-,201709
9,80,73,64,68,61,55,94,-,56,25,-,0,29.86,-,29.62,-,0.12,-,201709
10,84,70,57,59,51,38,88,-,12,16,-,2,29.84,-,29.68,-,0.00,-,201709
11,80,71,62,68,56,46,83,-,34,18,-,1,29.87,-,29.8,-,0.00,-,201709
12,75,72,68,68,64,62,88,-,57,16,-,2,30.14,-,29.86,-,0.31,-,201709
13,80,72,64,68,63,57,88,-,38,24,-,1,30.21,-,30.09,-,0.00,-,201709
14,81,75,69,72,67,56,88,-,49,24,-,1,30.12,-,29.95,-,0.12,-,201709
15,61,59,57,62,56,52,94,-,64,15,-,2,30.04,-,29.92,-,0.12,-,201709
16,71,62,53,54,51,49,88,-,35,15,-,2,30.01,-,29.92,-,0.00,-,201709
17,74,64,53,59,51,44,77,-,28,23,-,2,30.09,-,30.01,-,0.00,-,201709
18,71,68,64,60,58,55,78,-,50,18,-,2,30.12,-,30.01,-,0.02,-,201709
19,74,67,60,59,56,50,88,-,34,14,-,1,30.17,-,30.06,-,0.20,-,201709
20,76,68,59,59,55,47,78,-,26,15,-,1,30.17,-,30.09,-,0.00,-,201709
21,79,70,60,66,59,52,78,-,50,17,-,2,30.1,-,30.01,-,0.00,-,201709
22,76,70,64,67,63,60,94,-,55,15,-,2,30.17,-,30.06,-,0.00,-,201709
23,77,70,62,66,62,57,83,-,52,13,-,2,30.17,-,30.09,-,0.00,-,201709
24,78,72,65,68,64,61,88,-,61,18,-,0,30.14,-,30.06,-,0.00,-,201709
25,78,72,66,67,63,55,94,-,49,21,-,1,30.13,-,30.01,-,0.08,-,201709
26,77,70,64,61,58,48,83,-,42,14,-,1,30.18,-,30.09,-,0.00,-,201709
27,77,70,62,61,59,57,83,-,44,13,-,1,30.22,-,30.15,-,0.00,-,201709
28,78,71,64,64,61,59,88,-,45,9,-,1,30.29,-,30.21,-,0.00,-,201709
29,77,70,62,64,62,59,88,-,57,12,-,2,30.25,-,30.12,-,0.00,-,201709
30,75,68,62,66,62,59,88,-,62,18,-,2,30.16,-,30.06,-,0.03,-,201709
1,70,67,64,66,62,59,94,-,59,14,-,1,30.2,-,30.09,-,0.59,-,201710
2,77,72,66,66,63,61,88,-,55,9,-,0,30.24,-,30.18,-,0.00,-,201710
3,77,72,67,68,65,61,88,-,60,12,-,1,30.23,-,30.12,-,0.00,-,201710
4,77,72,66,68,65,62,94,-,66,12,-,0,30.27,-,30.18,-,0.00,-,201710
5,77,70,64,68,65,62,94,-,58,21,-,2,30.26,-,30.06,-,0.00,-,201710
6,79,72,66,68,64,57,94,-,44,14,-,0,30.09,-,30.01,-,0.00,-,201710
7,73,68,62,66,53,45,83,-,28,12,-,2,30.24,-,30.09,-,0.00,-,201710
8,75,66,57,63,56,50,83,-,40,14,-,4,30.2,-,30.06,-,0.00,-,201710
9,76,68,59,64,58,50,83,-,52,15,-,4,30.15,-,30.09,-,0.00,-,201710
10,77,70,62,64,62,59,94,-,51,12,-,1,30.18,-,30.09,-,0.00,-,201710
11,77,70,62,66,63,58,88,-,57,20,-,2,30.24,-,30.15,-,0.00,-,201710
12,77,70,62,67,63,59,94,-,54,15,-,0,30.33,-,30.24,-,0.00,-,201710
13,77,70,64,66,63,61,94,-,55,10,-,0,30.32,-,30.27,-,0.00,-,201710
14,76,70,64,67,63,61,88,-,56,12,-,2,30.36,-,30.27,-,0.00,-,201710
15,77,70,62,66,62,59,94,-,58,10,-,2,30.38,-,30.3,-,0.00,-,201710
16,77,70,63,63,60,58,94,-,44,10,-,0,30.36,-,30.27,-,0.00,-,201710
17,76,68,60,63,59,55,88,-,49,12,-,1,30.31,-,30.12,-,0.00,-,201710
18,74,67,60,65,60,59,100,-,59,28,-,2,30.12,-,29.86,-,0.87,-,201710
19,68,64,59,62,60,57,100,-,78,17,-,2,29.89,-,29.71,-,1.14,-,201710
20,73,66,60,63,61,59,100,-,57,12,-,1,30.15,-,29.86,-,0.31,-,201710
21,75,67,59,65,60,55,94,-,54,14,-,1,30.18,-,30.09,-,0.00,-,201710
22,72,66,59,63,50,45,83,-,28,18,-,0,30.28,-,30.18,-,0.00,-,201710
23,70,62,55,55,50,46,72,-,45,15,-,0,30.3,-,30.18,-,0.16,-,201710
24,73,64,55,58,50,47,77,-,30,13,-,2,30.26,-,30.18,-,0.00,-,201710
25,73,64,55,64,56,50,94,-,50,13,-,2,30.3,-,30.18,-,0.00,-,201710
26,74,66,59,65,60,54,94,-,62,12,-,2,30.34,-,30.27,-,0.00,-,201710
27,76,68,59,65,60,55,94,-,49,14,-,0,30.33,-,30.21,-,0.00,-,201710
28,73,66,59,63,56,52,88,-,45,15,-,4,30.27,-,30.18,-,0.00,-,201710
29,75,65,55,56,47,39,82,-,21,18,-,4,30.19,-,30.01,-,0.00,-,201710
30,70,62,53,59,50,45,88,-,39,17,-,1,30.13,-,30.01,-,0.08,-,201710
31,67,61,55,59,52,46,94,-,39,10,-,1,30.24,-,30.12,-,0.08,-,201710
1,69,60,51,58,52,46,88,-,45,15,-,1,30.25,-,30.15,-,0.00,-,201711
2,72,66,59,62,59,55,94,-,59,16,-,2,30.19,-,30.04,-,0.01,-,201711
3,72,64,57,61,57,54,94,-,59,14,-,0,30.06,-,29.92,-,0.00,-,201711
4,73,66,59,63,58,52,94,-,49,17,-,1,29.95,-,29.8,-,0.16,-,201711
5,70,64,55,57,48,39,94,-,27,16,-,0,30.05,-,29.8,-,0.00,-,201711
6,64,57,50,41,26,14,62,-,7,20,-,1,30.07,-,29.95,-,0.00,-,201711
7,63,52,42,34,27,21,57,-,15,16,-,4,30.07,-,29.98,-,0.00,-,201711
8,59,50,42,41,34,29,67,-,23,18,-,2,30.15,-,30.04,-,0.00,-,201711
9,62,52,42,41,37,33,76,-,25,18,-,2,30.24,-,30.12,-,0.00,-,201711
10,63,52,42,45,39,34,81,-,35,15,-,4,30.29,-,30.21,-,0.00,-,201711
11,63,55,47,49,43,39,82,-,44,16,-,1,30.21,-,30.09,-,0.00,-,201711
12,66,58,51,50,46,44,82,-,41,18,-,1,30.12,-,29.8,-,0.00,-,201711
13,64,56,48,48,30,13,82,-,6,21,-,1,29.98,-,29.74,-,0.00,-,201711
14,62,53,44,36,27,18,58,-,14,17,-,2,30.14,-,29.95,-,0.00,-,201711
15,62,51,40,41,33,27,76,-,18,20,-,1,30.14,-,30.06,-,0.00,-,201711
16,64,52,41,52,40,32,82,-,34,15,-,1,30.19,-,30.09,-,0.00,-,201711
17,66,54,42,49,38,32,72,-,19,16,-,2,30.16,-,30.04,-,0.00,-,201711
18,68,56,44,52,41,34,82,-,37,17,-,1,30.16,-,30.06,-,0.00,-,201711
19,64,54,44,49,41,37,82,-,35,16,-,2,30.2,-,30.12,-,0.00,-,201711
20,66,54,42,45,40,36,81,-,28,16,-,2,30.25,-,30.18,-,0.00,-,201711
21,67,56,44,48,41,36,76,-,28,17,-,2,30.19,-,30.09,-,0.00,-,201711
22,66,55,44,56,45,36,94,-,52,12,-,2,30.12,-,29.98,-,0.00,-,201711
23,66,58,49,57,51,45,94,-,64,16,-,2,30.09,-,29.98,-,0.00,-,201711
24,69,60,50,59,48,39,88,-,34,15,-,1,30.1,-,30.03,-,0.00,-,201711
25,63,56,49,55,46,39,82,-,47,15,-,0,30.18,-,29.98,-,0.00,-,201711
26,60,52,44,40,34,29,61,-,27,16,-,1,30.42,-,30.18,-,0.00,-,201711
27,58,50,41,43,35,32,71,-,33,17,-,2,30.44,-,30.24,-,0.00,-,201711
28,61,51,41,39,34,30,76,-,23,16,-,5,30.22,-,29.86,-,0.00,-,201711
29,57,48,39,42,36,31,76,-,40,16,-,4,29.86,-,29.71,-,0.00,-,201711
30,58,48,37,37,27,16,81,-,12,17,-,2,29.97,-,29.8,-,0.00,-,201711
1,47,42,37,39,33,25,81,-,35,14,-,2,29.98,-,29.8,-,0.01,-,201712
2,52,44,35,27,18,3,65,-,6,21,-,1,30.06,-,29.86,-,0.00,-,201712
3,56,46,37,21,16,10,45,-,8,20,-,6,30.38,-,30.06,-,0.00,-,201712
4,59,47,35,36,25,17,61,-,19,16,-,2,30.57,-,30.39,-,0.00,-,201712
5,57,47,37,43,33,27,76,-,41,16,-,1,30.63,-,30.54,-,0.00,-,201712
6,59,47,35,46,36,28,87,-,41,17,-,2,30.59,-,30.48,-,0.00,-,201712
7,59,49,39,48,38,32,81,-,46,16,-,2,30.51,-,30.33,-,0.00,-,201712
8,53,47,41,39,34,30,71,-,39,20,-,2,30.34,-,30.12,-,0.00,-,201712
9,55,48,41,43,37,34,81,-,42,16,-,1,30.23,-,30.12,-,0.00,-,201712
10,64,54,44,55,47,37,94,-,38,20,-,2,30.12,-,29.44,-,0.00,-,201712
11,62,56,48,56,47,36,88,-,43,33,-,4,29.59,-,29.21,-,0.04,-,201712
12,53,48,42,39,37,36,76,-,44,17,-,2,30.18,-,29.62,-,0.00,-,201712
13,57,47,37,38,34,30,81,-,34,17,-,4,30.27,-,30.09,-,0.00,-,201712
14,61,54,46,51,45,34,82,-,46,14,-,0,30.1,-,29.83,-,0.00,-,201712
15,63,54,44,48,43,32,88,-,25,24,-,0,29.81,-,29.68,-,0.00,-,201712
16,58,50,41,35,31,21,76,-,13,23,-,5,30.2,-,29.8,-,0.00,-,201712
17,59,49,39,32,26,19,65,-,14,14,-,1,30.4,-,30.21,-,0.00,-,201712
18,50,44,39,36,33,27,71,-,42,17,-,4,30.42,-,30.15,-,0.00,-,201712
19,54,46,37,41,36,32,81,-,38,15,-,6,30.52,-,30.24,-,0.00,-,201712
20,56,46,37,37,35,32,81,-,37,15,-,4,30.53,-,30.42,-,0.00,-,201712
21,61,52,44,41,37,36,76,-,28,13,-,1,30.63,-,30.51,-,0.00,-,201712
22,61,52,44,45,39,36,76,-,36,18,-,2,30.56,-,30.42,-,0.00,-,201712
23,58,50,42,47,40,37,81,-,46,15,-,2,30.58,-,30.48,-,0.00,-,201712
24,58,48,39,51,41,36,88,-,51,17,-,4,30.57,-,30.36,-,0.00,-,201712
25,61,52,42,50,41,36,88,-,51,12,-,2,30.4,-,30.12,-,0.00,-,201712
26,59,51,43,43,39,32,93,-,39,12,-,1,30.12,-,29.74,-,0.00,-,201712
27,58,52,45,45,36,28,87,-,26,32,-,2,29.74,-,29.44,-,0.01,-,201712
28,56,48,41,39,34,30,76,-,30,18,-,0,29.92,-,29.68,-,0.00,-,201712
29,60,50,39,45,39,35,87,-,44,12,-,1,30.18,-,29.92,-,0.00,-,201712
30,71,57,43,48,45,41,87,-,30,16,-,1,30.26,-,30.12,-,0.00,-,201712
31,64,54,44,52,44,39,87,-,33,20,-,2,30.25,-,29.98,-,0.00,-,201712
1,61,56,50,43,35,29,59,-,18,25,-,8,30.33,-,30.06,-,0.00,-,201801
2,65,56,46,48,42,36,81,-,37,16,-,1,30.3,-,30.21,-,0.00,-,201801
3,73,62,51,52,48,43,87,-,24,25,-,2,30.23,-,30.12,-,0.00,-,201801
4,74,66,57,50,47,44,67,-,24,25,-,4,30.11,-,30.01,-,0.00,-,201801
5,68,60,51,52,43,38,88,-,25,20,-,2,30.02,-,29.71,-,0.00,-,201801
6,60,52,44,56,46,37,94,-,54,28,-,1,29.7,-,29.47,-,0.00,-,201801
7,59,52,44,56,46,41,94,-,55,24,-,0,29.77,-,29.47,-,0.28,-,201801
8,57,49,41,41,40,37,93,-,44,18,-,2,29.9,-,29.77,-,0.00,-,201801
9,58,50,41,44,36,30,76,-,26,17,-,2,30.07,-,29.92,-,0.00,-,201801
10,58,50,42,43,36,32,70,-,34,15,-,1,30.05,-,29.92,-,0.00,-,201801
11,57,52,46,39,35,32,66,-,28,18,-,2,30.09,-,29.89,-,0.00,-,201801
12,55,48,41,39,34,32,76,-,32,18,-,2,30.24,-,30.09,-,0.00,-,201801
13,57,47,37,50,38,30,94,-,43,17,-,0,30.24,-,29.98,-,0.39,-,201801
14,54,49,44,48,41,37,93,-,48,23,-,1,30.14,-,29.92,-,0.24,-,201801
15,56,48,40,43,38,36,87,-,43,15,-,2,30.29,-,30.15,-,0.00,-,201801
16,65,56,46,46,40,34,72,-,33,20,-,1,30.22,-,30.04,-,0.00,-,201801
17,64,58,53,51,45,38,82,-,28,28,-,1,30.3,-,29.95,-,0.00,-,201801
18,59,50,42,47,41,37,82,-,41,20,-,1,30.31,-,30.12,-,0.04,-,201801
19,56,49,42,45,39,36,81,-,46,15,-,1,30.16,-,30.04,-,0.00,-,201801
20,61,52,42,46,40,36,81,-,39,26,-,2,30.19,-,30.01,-,0.00,-,201801
21,74,66,58,51,47,44,63,-,27,29,-,2,30.15,-,29.98,-,0.00,-,201801
22,70,62,53,52,46,44,82,-,28,24,-,2,30.25,-,30.12,-,0.00,-,201801
23,64,56,48,52,46,43,88,-,43,15,-,1,30.38,-,30.21,-,0.00,-,201801
24,61,52,44,54,47,39,94,-,54,16,-,2,30.39,-,30.27,-,0.00,-,201801
25,58,54,49,52,49,46,93,-,67,14,-,1,30.29,-,29.98,-,0.00,-,201801
26,50,47,44,54,46,41,100,-,80,17,-,0,30.15,-,29.86,-,1.34,-,201801
27,55,48,42,43,40,39,93,-,44,17,-,2,30.49,-,30.15,-,0.00,-,201801
28,60,53,46,48,43,39,87,-,46,13,-,1,30.64,-,30.48,-,0.00,-,201801
29,61,52,42,50,43,39,87,-,47,15,-,0,30.64,-,30.48,-,0.00,-,201801
30,59,50,42,48,42,37,87,-,47,15,-,1,30.49,-,30.33,-,0.00,-,201801
31,58,48,39,48,42,36,93,-,52,20,-,2,30.37,-,30.06,-,0.00,-,201801
1,52,47,42,46,41,37,93,-,56,20,-,0,30.05,-,29.71,-,0.04,-,201802
2,53,47,41,41,36,18,87,-,36,14,-,2,29.8,-,29.68,-,0.12,-,201802
3,55,46,37,36,28,19,66,-,21,21,-,1,29.92,-,29.8,-,0.00,-,201802
4,51,46,42,45,41,36,93,-,61,25,-,5,29.91,-,29.83,-,0.59,-,201802
5,50,46,43,47,45,41,93,-,82,17,-,5,29.84,-,29.74,-,0.67,-,201802
6,52,48,44,46,42,34,100,-,51,14,-,0,29.78,-,29.68,-,0.28,-,201802
7,53,45,37,34,29,24,70,-,24,15,-,1,30.01,-,29.77,-,0.00,-,201802
8,48,42,35,37,31,25,87,-,45,16,-,4,30.12,-,30.01,-,0.02,-,201802
9,50,41,32,34,30,27,87,-,35,15,-,2,30.12,-,30.01,-,0.00,-,201802
10,56,46,37,32,24,10,75,-,9,15,-,2,30.07,-,29.98,-,0.00,-,201802
11,58,47,36,50,34,18,82,-,30,20,-,1,30.07,-,29.92,-,0.00,-,201802
12,52,44,37,48,43,36,100,-,57,14,-,1,30.13,-,29.95,-,0.16,-,201802
13,53,43,33,36,33,30,93,-,32,23,-,4,30.14,-,29.92,-,0.00,-,201802
14,53,46,39,44,36,32,87,-,49,13,-,1,30.09,-,29.95,-,0.00,-,201802
15,62,53,44,52,46,37,94,-,51,13,-,0,30.26,-,30.06,-,0.00,-,201802
16,61,56,50,55,50,46,100,-,65,15,-,0,30.27,-,30.15,-,0.00,-,201802
17,59,52,46,54,50,46,100,-,70,16,-,2,30.21,-,30.09,-,0.01,-,201802
18,59,52,44,52,42,37,94,-,48,16,-,2,30.22,-,30.09,-,0.01,-,201802
19,56,50,44,47,43,37,82,-,56,13,-,2,30.09,-,29.98,-,0.00,-,201802
20,59,54,48,50,47,45,94,-,52,10,-,0,29.97,-,29.77,-,0.00,-,201802
21,58,50,41,46,39,30,93,-,29,20,-,1,29.83,-,29.71,-,0.00,-,201802
22,51,43,35,36,32,27,75,-,35,14,-,1,29.78,-,29.68,-,0.00,-,201802
23,51,45,39,39,34,28,87,-,34,15,-,0,29.77,-,29.71,-,0.01,-,201802
24,54,44,35,38,33,28,76,-,33,16,-,2,29.83,-,29.74,-,0.00,-,201802
25,59,50,41,47,37,32,82,-,30,14,-,0,29.84,-,29.74,-,0.00,-,201802
26,53,46,39,45,36,28,87,-,41,25,-,2,29.82,-,29.71,-,0.00,-,201802
27,41,38,35,34,27,21,93,-,37,24,-,1,29.85,-,29.8,-,0.04,-,201802
28,44,38,33,42,36,28,94,-,55,20,-,7,29.84,-,29.44,-,0.31,-,201802
1,59,52,44,54,47,42,94,-,73,15,-,0,29.49,-,29.18,-,0.03,-,201803
2,59,54,50,54,38,27,94,-,22,36,-,2,29.61,-,29.21,-,0.08,-,201803
3,67,58,48,51,46,37,100,-,24,23,-,1,29.58,-,29.36,-,0.02,-,201803
4,61,54,48,54,48,43,88,-,63,15,-,0,29.55,-,29.42,-,0.00,-,201803
5,62,54,46,53,47,41,94,-,39,20,-,0,29.5,-,29.24,-,0.08,-,201803
6,63,56,48,46,41,34,76,-,30,26,-,0,29.54,-,29.3,-,0.00,-,201803
7,63,52,42,41,35,29,87,-,18,21,-,1,29.89,-,29.53,-,0.00,-,201803
8,59,52,45,50,42,34,88,-,39,17,-,2,29.89,-,29.8,-,0.00,-,201803
9,60,52,45,54,49,41,100,-,68,17,-,0,29.94,-,29.83,-,0.00,-,201803
10,65,58,51,56,54,50,100,-,60,18,-,0,29.83,-,29.62,-,0.03,-,201803
11,64,58,51,55,50,39,100,-,47,29,-,0,29.65,-,29.5,-,0.00,-,201803
12,68,60,51,48,38,35,82,-,19,24,-,1,29.99,-,29.59,-,0.00,-,201803
13,60,53,46,50,43,39,82,-,39,14,-,1,30.02,-,29.95,-,0.00,-,201803
14,59,52,46,54,47,39,94,-,55,15,-,1,29.99,-,29.59,-,0.00,-,201803
15,67,60,53,55,48,39,94,-,29,28,-,2,29.6,-,29.47,-,0.00,-,201803
16,63,56,48,47,41,34,77,-,34,26,-,0,29.66,-,29.53,-,0.00,-,201803
17,59,52,44,43,38,32,87,-,32,24,-,0,29.62,-,29.42,-,0.01,-,201803
18,59,50,41,42,38,34,87,-,33,15,-,2,29.68,-,29.44,-,0.00,-,201803
19,60,51,42,43,37,32,71,-,31,24,-,2,29.75,-,29.53,-,0.02,-,201803
20,57,46,36,40,36,32,93,-,31,20,-,2,29.95,-,29.53,-,0.59,-,201803
21,58,48,39,34,22,14,66,-,11,17,-,4,30.16,-,29.95,-,0.00,-,201803
22,63,50,37,35,24,16,56,-,7,21,-,2,30.15,-,29.92,-,0.00,-,201803
23,62,52,43,43,32,24,67,-,14,18,-,1,29.93,-,29.56,-,0.00,-,201803
24,49,46,44,47,43,39,93,-,56,23,-,4,29.56,-,29.33,-,0.83,-,201803
25,57,51,45,46,43,37,87,-,43,14,-,1,29.89,-,29.56,-,0.08,-,201803
26,63,53,43,50,43,39,87,-,43,25,-,0,30.12,-,29.89,-,0.00,-,201803
27,61,52,44,52,42,36,82,-,33,20,-,0,30.18,-,30.06,-,0.00,-,201803
28,67,59,51,54,49,46,94,-,42,17,-,2,30.08,-,29.83,-,0.00,-,201803
29,62,58,53,53,50,46,94,-,54,13,-,1,29.88,-,29.77,-,0.00,-,201803
30,66,58,50,52,45,36,88,-,34,26,-,1,29.77,-,29.56,-,0.00,-,201803
31,65,58,50,43,34,26,71,-,14,28,-,1,29.94,-,29.53,-,0.00,-,201803
1,62,54,45,50,38,29,82,-,22,16,-,1,30.09,-,29.92,-,0.00,-,201804
2,65,56,46,53,44,34,82,-,31,15,-,0,30,-,29.77,-,0.00,-,201804
3,62,56,51,54,51,46,88,-,62,20,-,1,29.83,-,29.74,-,0.00,-,201804
4,74,64,53,56,49,36,94,-,16,26,-,0,29.95,-,29.77,-,0.00,-,201804
5,67,59,51,54,47,39,88,-,33,13,-,0,30.14,-,29.98,-,0.00,-,201804
6,63,56,49,54,49,43,88,-,53,20,-,1,30.09,-,29.95,-,0.00,-,201804
7,64,60,55,52,49,48,82,-,49,29,-,13,29.95,-,29.74,-,0.00,-,201804
8,60,56,53,55,51,45,94,-,51,21,-,2,29.75,-,29.62,-,0.16,-,201804
9,63,56,48,55,49,41,100,-,54,16,-,0,29.79,-,29.68,-,0.03,-,201804
10,62,54,45,52,45,39,82,-,48,18,-,1,29.76,-,29.5,-,0.28,-,201804
11,60,55,50,53,47,40,94,-,43,23,-,5,29.52,-,29.3,-,0.51,-,201804
12,62,54,46,52,46,41,88,-,46,21,-,0,29.66,-,29.42,-,0.08,-,201804
13,60,56,51,55,52,46,94,-,73,14,-,0,29.95,-,29.65,-,0.20,-,201804
14,59,57,55,55,52,50,94,-,71,18,-,4,30.04,-,29.95,-,0.08,-,201804
15,66,60,55,52,49,48,82,-,44,22,-,5,30.01,-,29.86,-,0.00,-,201804
16,62,58,53,56,52,48,88,-,56,14,-,0,30.09,-,29.86,-,0.02,-,201804
17,72,62,51,55,51,48,94,-,40,18,-,0,30.25,-,30.09,-,0.00,-,201804
18,74,66,57,55,50,45,82,-,28,14,-,4,30.32,-,30.24,-,0.00,-,201804
19,71,64,57,55,51,48,77,-,42,16,-,0,30.3,-,30.24,-,0.00,-,201804
20,69,62,54,55,51,48,82,-,41,10,-,0,30.27,-,30.15,-,0.00,-,201804
21,72,64,55,57,52,48,82,-,38,15,-,1,30.19,-,30.06,-,0.00,-,201804
22,72,64,57,57,52,48,88,-,38,17,-,0,30.12,-,30.01,-,0.00,-,201804
23,74,66,58,58,53,48,94,-,40,10,-,1,30.12,-,30.06,-,0.00,-,201804
24,76,68,59,57,53,50,77,-,29,10,-,0,30.14,-,30.04,-,0.00,-,201804
25,77,68,59,59,55,52,82,-,39,18,-,1,30.08,-,30.01,-,0.00,-,201804
26,70,64,59,59,57,52,88,-,54,15,-,0,30.06,-,29.98,-,0.00,-,201804
27,72,64,57,59,56,50,94,-,37,21,-,1,29.99,-,29.86,-,0.00,-,201804
28,70,65,60,59,58,55,94,-,54,12,-,0,29.95,-,29.77,-,0.00,-,201804
29,68,62,55,59,52,41,94,-,36,39,-,4,29.88,-,29.65,-,0.02,-,201804
30,67,58,50,46,42,37,76,-,21,22,-,0,29.93,-,29.86,-,0.00,-,201804
1,61,54,48,50,45,39,88,-,34,16,-,0,29.98,-,29.89,-,0.31,-,201805
2,66,55,44,52,45,36,87,-,29,20,-,4,29.95,-,29.8,-,0.00,-,201805
3,74,63,52,56,50,43,82,-,22,15,-,1,29.85,-,29.74,-,0.04,-,201805
4,63,59,55,56,46,39,88,-,38,17,-,5,29.96,-,29.8,-,0.00,-,201805
5,70,64,58,60,53,45,94,-,49,22,-,0,30.05,-,29.92,-,0.02,-,201805
6,72,65,58,61,56,53,94,-,52,14,-,1,30.09,-,30.01,-,0.12,-,201805
7,73,66,59,60,58,55,94,-,53,18,-,0,30.05,-,29.89,-,0.00,-,201805
8,71,65,59,61,59,57,100,-,63,13,-,1,29.91,-,29.8,-,0.02,-,201805
9,69,64,58,60,58,55,100,-,59,18,-,0,29.86,-,29.8,-,0.00,-,201805
10,69,64,60,59,57,55,94,-,55,14,-,0,30.09,-,29.83,-,0.00,-,201805
11,70,64,57,61,58,55,94,-,62,26,-,2,30.11,-,29.98,-,0.00,-,201805
12,69,64,59,63,59,55,100,-,63,14,-,0,30.06,-,29.86,-,0.00,-,201805
13,67,58,50,57,45,40,88,-,33,22,-,4,30.04,-,29.92,-,0.02,-,201805
14,67,58,50,50,44,37,82,-,32,18,-,4,30.07,-,29.95,-,0.00,-,201805
15,72,62,51,54,48,39,82,-,27,23,-,2,30.08,-,29.95,-,0.00,-,201805
16,70,63,56,57,52,48,88,-,41,13,-,2,30.05,-,29.98,-,0.00,-,201805
17,74,66,59,57,53,46,88,-,33,12,-,0,30.04,-,29.98,-,0.00,-,201805
18,71,66,62,57,54,50,82,-,47,10,-,2,30.06,-,30,-,0.00,-,201805
19,75,67,59,57,54,52,82,-,36,12,-,1,30.04,-,29.98,-,0.00,-,201805
20,75,68,61,60,56,51,88,-,33,13,-,4,30.02,-,29.92,-,0.00,-,201805
21,71,66,60,61,56,50,94,-,45,12,-,2,29.95,-,29.86,-,0.00,-,201805
22,72,67,62,63,57,50,88,-,45,12,-,0,30.04,-,29.86,-,0.00,-,201805
23,73,66,60,64,61,55,88,-,60,16,-,4,30.09,-,30.01,-,0.00,-,201805
