day,Temperature (° F)_Max,Temperature (° F)_Avg,Temperature (° F)_Min,Dew Point (° F)_Max,Dew Point (° F)_Avg,Dew Point (° F)_Min,Humidity (%)_Max,Humidity (%)_Avg,Humidity (%)_Min,Wind Speed (mph)_Max,Wind Speed (mph)_Avg,Wind Speed (mph)_Min,Pressure (Hg)_Max,Pressure (Hg)_Avg,Pressure (Hg)_Min,Precipation (in)_Max,Precipation (in)_Avg,Precipation (in)_Min,date
4,92,82,72,73,67,64,83,-,30,16,-,1,29.95,-,29.84,-,0.02,-,201708
5,86,78,71,72,60,54,89,-,32,12,-,1,30.04,-,29.91,-,0.12,-,201708
6,71,66,62,70,64,59,94,-,57,18,-,4,30.18,-,29.95,-,0.91,-,201708
7,78,69,60,60,55,50,88,-,28,16,-,2,30.18,-,30.07,-,0.00,-,201708
8,78,68,59,63,61,59,94,-,48,25,-,5,30.11,-,29.92,-,0.00,-,201708
9,86,75,64,69,63,57,83,-,36,18,-,1,30.09,-,29.94,-,0.00,-,201708
10,91,78,66,70,65,60,94,-,26,39,-,1,30.09,-,29.89,-,0.02,-,201708
11,75,68,61,64,59,52,94,-,55,23,-,2,30.04,-,29.84,-,0.24,-,201708
12,72,66,59,54,52,50,77,-,37,22,-,11,30.09,-,29.97,-,0.00,-,201708
13,76,66,55,58,55,51,88,-,41,20,-,6,30.15,-,30.04,-,0.00,-,201708
14,81,68,55,61,56,50,95,-,27,11,-,1,30.21,-,30.12,-,0.00,-,201708
15,85,70,56,58,55,54,94,-,25,16,-,1,30.18,-,30.06,-,0.00,-,201708
16,84,72,59,63,59,55,82,-,33,18,-,1,30.15,-,30.06,-,0.00,-,201708
17,85,74,63,64,59,52,88,-,25,9,-,1,30.15,-,30.03,-,0.00,-,201708
18,93,77,61,63,59,57,88,-,21,16,-,1,30.09,-,29.88,-,0.00,-,201708
19,70,66,62,63,59,55,94,-,36,25,-,4,30.15,-,29.9,-,0.43,-,201708
20,75,68,60,59,53,46,94,-,28,21,-,8,30.18,-,30.06,-,0.04,-,201708
21,73,64,55,51,48,46,72,-,29,18,-,6,30.21,-,30.12,-,0.00,-,201708
22,73,63,53,52,48,45,77,-,28,9,-,4,30.2,-,30.06,-,0.00,-,201708
23,73,62,51,49,46,43,82,-,23,10,-,2,30.14,-,30.05,-,0.00,-,201708
24,83,66,48,59,52,46,94,-,24,9,-,4,30.1,-,30,-,0.00,-,201708
25,87,76,65,61,57,54,78,-,23,16,-,2,30.12,-,30.02,-,0.00,-,201708
26,90,76,61,63,60,56,88,-,25,9,-,1,30.06,-,29.94,-,0.00,-,201708
27,92,80,67,63,60,55,83,-,19,20,-,2,30.06,-,29.89,-,0.00,-,201708
28,77,68,60,61,55,50,83,-,33,11,-,4,30.12,-,30.04,-,0.00,-,201708
29,78,65,52,54,49,44,82,-,20,9,-,1,30.15,-,30.02,-,0.00,-,201708
30,84,70,56,54,52,50,77,-,24,18,-,2,30.04,-,29.91,-,0.00,-,201708
31,88,75,62,64,55,49,73,-,25,21,-,2,29.98,-,29.83,-,0.00,-,201708
1,75,67,59,63,59,52,94,-,53,20,-,7,29.98,-,29.9,-,0.20,-,201709
2,66,60,55,52,50,47,82,-,46,18,-,8,30.01,-,29.89,-,0.00,-,201709
3,61,57,53,54,50,46,94,-,49,18,-,11,29.94,-,29.86,-,0.47,-,201709
4,70,62,53,48,46,41,82,-,25,18,-,5,30.1,-,29.94,-,0.00,-,201709
5,75,60,46,54,48,43,93,-,25,18,-,2,30.14,-,30.03,-,0.00,-,201709
6,76,64,53,61,56,52,94,-,44,18,-,2,30.06,-,29.91,-,0.02,-,201709
7,70,64,59,54,47,43,68,-,29,21,-,4,30.04,-,29.93,-,0.00,-,201709
8,75,60,45,52,47,44,93,-,23,24,-,2,30.04,-,29.8,-,0.00,-,201709
9,80,67,54,57,53,51,94,-,29,27,-,6,29.81,-,29.54,-,0.00,-,201709
10,71,62,53,57,54,50,94,-,45,9,-,1,29.77,-,29.61,-,0.08,-,201709
11,66,60,54,61,57,53,95,-,69,16,-,2,29.75,-,29.62,-,0.16,-,201709
12,63,59,55,54,50,46,94,-,50,22,-,5,29.95,-,29.7,-,0.08,-,201709
13,73,63,53,52,46,40,77,-,24,24,-,2,30.01,-,29.87,-,0.00,-,201709
14,81,67,53,54,49,39,88,-,25,43,-,5,29.95,-,29.58,-,0.01,-,201709
15,66,60,54,48,42,39,77,-,28,25,-,4,30.06,-,29.92,-,0.02,-,201709
16,63,58,52,56,52,48,100,-,64,16,-,5,29.93,-,29.83,-,0.16,-,201709
17,55,53,51,52,50,46,100,-,73,18,-,2,29.97,-,29.83,-,0.98,-,201709
18,63,52,42,52,47,41,94,-,43,12,-,1,30.06,-,29.95,-,0.00,-,201709
19,54,52,51,54,50,47,100,-,68,16,-,1,30.04,-,29.92,-,0.35,-,201709
20,55,52,50,51,49,46,100,-,69,25,-,9,30.06,-,29.89,-,0.24,-,201709
21,60,55,50,48,45,44,82,-,47,22,-,13,30.09,-,30.04,-,0.02,-,201709
22,63,57,51,50,48,46,88,-,51,16,-,6,30.19,-,30.06,-,0.00,-,201709
23,62,54,47,54,49,45,94,-,60,13,-,2,30.2,-,30.12,-,0.03,-,201709
24,60,56,51,53,50,48,100,-,61,12,-,0,30.19,-,30.12,-,0.00,-,201709
25,64,56,49,54,51,48,100,-,49,11,-,1,30.24,-,30.15,-,0.00,-,201709
26,67,58,50,55,53,49,94,-,53,7,-,2,30.28,-,30.21,-,0.01,-,201709
27,65,56,46,57,53,46,100,-,60,11,-,1,30.33,-,30.27,-,0.00,-,201709
28,69,60,52,56,50,46,100,-,32,16,-,5,30.39,-,30.3,-,0.00,-,201709
29,67,58,48,50,47,45,94,-,38,16,-,4,30.37,-,30.26,-,0.00,-,201709
30,64,54,45,45,42,39,87,-,30,24,-,4,30.28,-,30.15,-,0.00,-,201709
1,64,54,42,43,40,36,87,-,26,21,-,6,30.28,-,30.12,-,0.00,-,201710
2,64,52,39,43,40,37,87,-,26,21,-,2,30.29,-,30.06,-,0.00,-,201710
3,58,53,48,55,48,43,96,-,66,23,-,1,30.24,-,29.95,-,0.67,-,201710
4,66,58,49,48,46,44,82,-,34,16,-,2,30.31,-,30.09,-,0.00,-,201710
5,76,64,52,54,46,36,88,-,16,23,-,4,30.11,-,29.65,-,0.01,-,201710
6,58,54,49,50,42,39,82,-,38,25,-,9,30.01,-,29.86,-,0.02,-,201710
7,58,50,42,46,43,39,87,-,47,21,-,6,30.14,-,30.01,-,0.00,-,201710
8,55,49,43,48,43,38,88,-,51,25,-,1,30.02,-,29.92,-,0.04,-,201710
9,58,50,43,48,43,36,94,-,38,15,-,1,30.12,-,30.01,-,0.04,-,201710
10,63,56,49,48,45,43,87,-,38,18,-,5,30.14,-,30.06,-,0.00,-,201710
11,69,61,50,50,49,43,94,-,31,12,-,1,30.18,-,30.11,-,0.00,-,201710
12,72,58,43,52,48,43,100,-,28,23,-,2,30.27,-,30.12,-,0.00,-,201710
13,68,62,55,50,49,46,77,-,40,21,-,6,30.34,-,30.27,-,0.00,-,201710
14,68,59,48,52,49,46,93,-,39,13,-,2,30.4,-,30.33,-,0.00,-,201710
15,71,58,44,55,50,44,100,-,41,7,-,1,30.42,-,30.32,-,0.00,-,201710
16,70,58,45,57,52,46,100,-,52,7,-,1,30.39,-,30.3,-,0.00,-,201710
17,68,56,44,57,51,45,100,-,52,16,-,1,30.34,-,30.12,-,0.00,-,201710
18,68,59,50,57,53,49,100,-,49,16,-,1,30.14,-,29.96,-,0.00,-,201710
19,61,54,44,54,51,45,100,-,67,9,-,1,30.06,-,30.01,-,0.00,-,201710
20,52,46,40,52,48,41,100,-,94,7,-,1,30.09,-,30.04,-,0.00,-,201710
21,57,53,48,54,51,48,100,-,76,9,-,1,30.1,-,30.01,-,0.08,-,201710
22,54,50,46,50,48,45,100,-,72,20,-,2,30.06,-,29.95,-,0.08,-,201710
23,50,48,47,46,44,41,93,-,70,22,-,9,30.07,-,29.89,-,0.24,-,201710
24,57,52,48,47,45,43,87,-,55,22,-,6,30.3,-,30.06,-,0.00,-,201710
25,61,51,41,50,46,42,100,-,53,9,-,1,30.31,-,30.21,-,0.00,-,201710
26,66,56,45,54,50,44,94,-,53,13,-,1,30.31,-,30.15,-,0.00,-,201710
27,59,52,46,54,47,41,100,-,61,28,-,4,30.16,-,29.92,-,0.63,-,201710
28,52,50,48,43,40,36,76,-,44,29,-,10,30.17,-,29.86,-,0.00,-,201710
29,59,52,44,46,38,30,87,-,27,52,-,20,29.86,-,29.3,-,0.35,-,201710
30,49,44,38,38,33,30,81,-,40,27,-,12,30.25,-,29.85,-,0.08,-,201710
31,49,44,38,37,35,32,81,-,51,17,-,7,30.31,-,30.24,-,0.00,-,201710
1,51,40,29,39,36,28,93,-,42,21,-,1,30.31,-,30.15,-,0.00,-,201711
2,59,47,35,46,41,35,100,-,48,18,-,1,30.18,-,29.89,-,0.01,-,201711
3,57,47,37,47,42,36,100,-,46,14,-,1,30.15,-,29.95,-,0.01,-,201711
4,57,46,35,45,41,36,93,-,48,22,-,4,30.14,-,29.98,-,0.00,-,201711
5,58,51,44,48,44,40,87,-,61,22,-,4,30,-,29.74,-,0.00,-,201711
6,47,46,45,43,41,39,87,-,59,12,-,1,30.18,-,29.92,-,0.00,-,201711
7,52,46,40,45,42,39,100,-,60,9,-,1,30.19,-,30.06,-,0.00,-,201711
8,46,45,44,45,42,39,100,-,67,7,-,1,30.14,-,30.04,-,0.08,-,201711
9,49,45,41,45,42,39,100,-,63,8,-,1,30.25,-,30.12,-,0.00,-,201711
10,51,46,42,41,38,35,87,-,43,21,-,1,30.25,-,29.95,-,0.02,-,201711
11,48,45,42,41,37,30,93,-,39,18,-,2,30.01,-,29.74,-,0.03,-,201711
12,46,44,42,45,40,35,93,-,59,24,-,1,29.82,-,29.42,-,0.12,-,201711
13,42,40,38,37,32,30,76,-,55,28,-,15,30.05,-,29.5,-,0.00,-,201711
14,45,39,33,32,30,26,87,-,39,20,-,4,30.36,-,30.04,-,0.00,-,201711
15,43,36,24,34,30,25,100,-,58,11,-,1,30.41,-,30.3,-,0.00,-,201711
16,41,32,23,36,31,23,100,-,67,11,-,1,30.39,-,30.21,-,0.00,-,201711
17,42,39,36,37,33,30,87,-,58,18,-,4,30.3,-,30.21,-,0.00,-,201711
18,47,43,39,37,36,32,93,-,55,18,-,4,30.24,-,30.01,-,0.00,-,201711
19,42,40,39,36,32,28,87,-,49,25,-,9,30.02,-,29.89,-,0.08,-,201711
20,46,42,37,34,32,30,87,-,50,29,-,13,30.1,-,29.95,-,0.01,-,201711
21,50,43,36,45,40,33,100,-,67,18,-,2,30.08,-,29.92,-,0.39,-,201711
22,60,50,39,45,40,37,100,-,33,16,-,2,29.99,-,29.92,-,0.04,-,201711
23,41,37,33,40,37,33,100,-,90,13,-,2,30.12,-,29.95,-,0.00,-,201711
24,41,40,38,41,39,38,100,-,93,13,-,1,30.14,-,30.04,-,0.00,-,201711
25,52,45,38,46,40,37,100,-,65,21,-,7,30.08,-,29.68,-,0.01,-,201711
26,41,38,35,39,32,26,87,-,50,22,-,8,30.26,-,29.95,-,0.01,-,201711
27,43,36,28,30,28,25,86,-,40,20,-,4,30.3,-,30.09,-,0.00,-,201711
28,41,34,27,30,27,23,87,-,50,16,-,1,30.13,-,29.77,-,0.00,-,201711
29,37,34,32,36,32,27,100,-,68,11,-,1,29.83,-,29.68,-,0.08,-,201711
30,36,34,31,32,31,28,100,-,67,18,-,4,29.79,-,29.53,-,0.20,-,201711
1,38,30,23,30,27,23,100,-,68,14,-,1,30.15,-,29.8,-,0.00,-,201712
2,32,25,18,27,23,18,100,-,68,14,-,1,30.3,-,30.12,-,0.00,-,201712
3,34,31,28,27,24,21,86,-,51,22,-,10,30.29,-,30.15,-,0.00,-,201712
4,39,36,33,32,29,23,87,-,55,23,-,9,30.3,-,30.18,-,0.00,-,201712
5,42,38,35,36,33,30,87,-,70,23,-,7,30.45,-,30.33,-,0.00,-,201712
6,44,40,35,32,31,28,75,-,61,26,-,10,30.45,-,30.36,-,0.00,-,201712
7,41,34,26,34,29,25,100,-,75,12,-,2,30.36,-,30.04,-,0.00,-,201712
8,46,37,28,42,31,28,100,-,70,18,-,2,30.07,-,29.83,-,0.00,-,201712
9,37,34,32,28,24,18,75,-,55,28,-,7,29.92,-,29.8,-,0.00,-,201712
10,39,31,23,30,22,18,80,-,52,30,-,4,29.92,-,29.36,-,0.00,-,201712
11,55,47,39,45,39,30,81,-,63,41,-,13,29.42,-,29.33,-,0.00,-,201712
12,55,47,39,45,37,28,93,-,61,29,-,4,30.06,-,29.39,-,0.00,-,201712
13,41,37,33,32,30,25,87,-,61,22,-,2,30.12,-,29.68,-,0.00,-,201712
14,46,39,32,36,30,25,93,-,43,21,-,1,29.65,-,29.5,-,0.00,-,201712
15,46,38,30,36,32,28,100,-,53,21,-,2,29.59,-,29.42,-,0.00,-,201712
16,41,37,33,32,31,28,87,-,61,14,-,2,29.95,-,29.56,-,0.00,-,201712
17,42,38,33,32,30,28,87,-,57,16,-,7,30.21,-,29.95,-,0.00,-,201712
18,35,32,28,27,26,25,86,-,70,12,-,5,30.36,-,30.21,-,0.00,-,201712
19,33,28,23,27,22,19,86,-,60,14,-,4,30.48,-,30.36,-,0.00,-,201712
20,37,34,30,30,29,27,93,-,70,13,-,1,30.54,-,30.45,-,0.00,-,201712
21,41,37,33,37,33,27,93,-,61,18,-,6,30.51,-,30.39,-,0.00,-,201712
22,46,42,37,39,37,34,87,-,71,23,-,6,30.45,-,30.39,-,0.00,-,201712
23,50,46,41,39,36,32,81,-,62,28,-,7,30.42,-,30.24,-,0.00,-,201712
24,51,48,44,39,36,34,71,-,58,30,-,10,30.27,-,30.21,-,0.00,-,201712
25,46,40,32,37,34,30,100,-,66,14,-,2,30.24,-,30.01,-,0.00,-,201712
26,33,32,30,34,32,30,100,-,93,6,-,1,30.01,-,29.77,-,0.00,-,201712
27,51,40,30,41,36,30,100,-,66,29,-,4,29.74,-,29.21,-,0.00,-,201712
28,48,40,33,39,34,32,100,-,66,24,-,4,29.56,-,29.18,-,0.00,-,201712
29,39,31,23,32,25,18,93,-,52,28,-,2,29.92,-,29.56,-,0.00,-,201712
30,37,32,28,36,29,21,100,-,74,15,-,2,29.89,-,29.8,-,0.00,-,201712
31,57,46,35,43,38,34,100,-,51,26,-,4,29.92,-,29.83,-,0.00,-,201712
1,48,40,32,37,34,30,100,-,58,18,-,1,29.86,-,29.74,-,0.00,-,201801
2,46,38,30,36,33,28,100,-,57,25,-,4,29.98,-,29.74,-,0.00,-,201801
3,46,37,28,39,32,27,93,-,66,29,-,5,29.95,-,29.39,-,0.00,-,201801
4,50,44,39,36,34,32,87,-,50,16,-,4,29.68,-,29.53,-,0.00,-,201801
5,51,44,37,43,40,37,100,-,67,14,-,2,29.74,-,29.5,-,0.00,-,201801
6,46,39,32,45,40,32,100,-,87,8,-,0,29.92,-,29.71,-,0.00,-,201801
7,46,44,42,43,42,41,100,-,87,7,-,1,30.27,-,29.92,-,0.00,-,201801
8,42,42,41,43,42,41,100,-,93,12,-,2,30.36,-,30.27,-,0.00,-,201801
9,44,42,41,43,41,39,100,-,87,22,-,7,30.36,-,30.09,-,0.00,-,201801
10,42,40,37,41,38,36,100,-,93,17,-,2,30.09,-,29.92,-,0.00,-,201801
11,42,38,35,39,37,36,100,-,87,9,-,1,30.09,-,29.92,-,0.00,-,201801
12,42,38,35,37,36,34,93,-,81,13,-,7,30.33,-,30.09,-,0.00,-,201801
13,35,34,32,34,33,30,100,-,87,10,-,2,30.33,-,30.3,-,0.00,-,201801
14,33,32,30,32,29,27,100,-,86,16,-,8,30.36,-,30.27,-,0.00,-,201801
15,32,29,26,27,25,23,93,-,80,21,-,10,30.33,-,29.95,-,0.00,-,201801
16,41,34,28,34,29,25,100,-,70,24,-,6,29.95,-,29.47,-,0.00,-,201801
17,42,38,33,36,30,25,87,-,65,28,-,2,29.74,-,29.42,-,0.00,-,201801
18,46,40,33,39,30,25,93,-,53,23,-,5,29.86,-,29.53,-,0.00,-,201801
19,44,40,35,37,33,28,93,-,61,26,-,2,29.92,-,29.62,-,0.00,-,201801
20,42,34,26,34,30,23,100,-,61,20,-,1,29.92,-,29.56,-,0.00,-,201801
21,35,34,32,34,31,27,100,-,75,20,-,1,30.04,-,29.53,-,0.00,-,201801
22,33,30,26,30,26,23,93,-,70,14,-,1,30.06,-,29.89,-,0.00,-,201801
23,42,37,32,37,34,30,100,-,76,10,-,1,30.36,-,29.95,-,0.00,-,201801
24,41,37,33,37,35,34,100,-,76,20,-,4,30.39,-,30.21,-,0.00,-,201801
25,41,36,32,34,31,28,93,-,75,20,-,7,30.24,-,30.09,-,0.00,-,201801
26,35,34,32,34,32,28,100,-,81,9,-,1,30.24,-,30.06,-,0.00,-,201801
27,39,37,35,36,33,32,100,-,75,13,-,4,30.54,-,30.24,-,0.00,-,201801
28,53,43,33,41,36,30,100,-,41,26,-,2,30.54,-,30.42,-,0.00,-,201801
29,60,56,51,41,40,37,67,-,45,30,-,5,30.42,-,30.15,-,0.00,-,201801
30,51,45,39,41,36,32,93,-,57,33,-,2,30.36,-,30.18,-,0.00,-,201801
31,46,39,32,37,34,30,100,-,66,17,-,0,30.27,-,29.74,-,0.00,-,201801
1,44,38,32,41,35,32,100,-,76,18,-,2,29.74,-,29.59,-,0.00,-,201802
2,41,38,35,34,31,27,93,-,65,14,-,5,29.77,-,29.74,-,0.00,-,201802
3,39,36,32,32,30,27,87,-,65,17,-,1,29.77,-,29.59,-,0.00,-,201802
4,41,36,26,32,29,23,93,-,53,14,-,2,30.18,-,29.71,-,0.00,-,201802
5,35,28,21,28,24,19,93,-,64,10,-,1,30.27,-,30.18,-,0.00,-,201802
6,33,30,28,28,23,19,87,-,64,21,-,2,30.18,-,29.98,-,0.00,-,201802
7,33,30,28,32,29,25,100,-,86,18,-,4,29.98,-,29.83,-,0.00,-,201802
8,33,32,32,32,30,28,100,-,81,18,-,10,30.09,-,29.89,-,0.00,-,201802
9,35,32,30,28,26,25,87,-,70,10,-,2,30.09,-,30.01,-,0.00,-,201802
10,32,31,30,27,26,25,86,-,75,13,-,1,30.04,-,29.98,-,0.00,-,201802
11,41,34,28,30,27,25,87,-,65,14,-,2,29.98,-,29.74,-,0.00,-,201802
12,41,37,33,34,32,28,93,-,70,15,-,4,30.01,-,29.77,-,0.00,-,201802
13,35,34,32,32,29,27,100,-,70,16,-,8,30.04,-,29.92,-,0.00,-,201802
14,35,32,30,30,28,25,100,-,65,17,-,7,30.12,-,29.92,-,0.00,-,201802
15,37,32,26,27,25,21,86,-,52,13,-,1,30.21,-,30.12,-,0.00,-,201802
16,37,34,32,34,30,25,93,-,70,10,-,1,30.36,-,30.12,-,0.00,-,201802
17,33,32,30,32,31,28,100,-,93,17,-,1,30.36,-,30.09,-,0.00,-,201802
18,39,34,28,32,29,23,100,-,65,14,-,4,30.36,-,30.15,-,0.00,-,201802
19,37,30,23,27,24,21,93,-,65,13,-,1,30.3,-,30.06,-,0.00,-,201802
20,32,30,28,30,29,25,100,-,80,12,-,1,30.06,-,29.95,-,0.00,-,201802
21,32,30,28,28,25,23,100,-,69,15,-,8,30.09,-,29.98,-,0.00,-,201802
22,33,30,28,28,24,23,93,-,65,12,-,7,30.06,-,30.04,-,0.00,-,201802
23,32,29,26,25,23,19,93,-,74,14,-,7,30.12,-,30.04,-,0.00,-,201802
24,28,24,19,19,14,9,80,-,55,21,-,10,30.27,-,30.12,-,0.00,-,201802
25,21,16,10,9,7,3,73,-,58,22,-,9,30.3,-,30.21,-,0.00,-,201802
26,19,14,8,9,6,3,79,-,58,20,-,8,30.24,-,30.01,-,0.00,-,201802
27,17,14,12,7,5,3,79,-,58,20,-,12,30.04,-,29.95,-,0.00,-,201802
28,19,12,6,7,4,1,79,-,58,16,-,5,30.21,-,30.04,-,0.00,-,201802
1,21,12,3,14,8,0,86,-,63,24,-,5,30.18,-,29.8,-,0.00,-,201803
2,23,20,17,21,18,14,93,-,80,16,-,5,29.77,-,29.47,-,0.00,-,201803
3,30,26,21,18,15,12,86,-,55,14,-,2,29.65,-,29.56,-,0.00,-,201803
4,32,24,17,27,18,10,86,-,59,23,-,2,29.77,-,29.68,-,0.00,-,201803
5,32,29,26,28,25,19,100,-,69,23,-,10,29.68,-,29.5,-,0.00,-,201803
6,33,32,30,32,30,28,100,-,87,18,-,2,29.5,-,29.3,-,0.00,-,201803
7,50,40,30,39,34,30,100,-,66,13,-,1,29.62,-,29.36,-,0.00,-,201803
8,51,42,33,37,34,28,93,-,47,18,-,6,29.83,-,29.62,-,0.00,-,201803
9,55,44,32,41,35,30,100,-,50,10,-,1,29.89,-,29.77,-,0.00,-,201803
10,55,46,37,43,39,34,93,-,54,13,-,1,29.83,-,29.77,-,0.00,-,201803
11,60,48,37,46,42,36,100,-,59,33,-,2,29.8,-,29.5,-,0.00,-,201803
12,60,53,46,48,45,43,100,-,55,23,-,2,29.56,-,29.33,-,0.00,-,201803
13,59,52,44,45,38,32,93,-,38,21,-,4,29.77,-,29.56,-,0.00,-,201803
14,50,44,39,39,37,34,87,-,58,18,-,1,29.89,-,29.77,-,0.00,-,201803
15,44,40,37,41,37,34,87,-,76,17,-,4,29.83,-,29.59,-,0.00,-,201803
16,50,46,42,45,43,39,100,-,76,22,-,4,29.62,-,29.53,-,0.00,-,201803
17,42,34,26,41,30,21,100,-,80,18,-,5,29.65,-,29.56,-,0.00,-,201803
18,30,26,23,21,18,16,86,-,64,18,-,10,29.8,-,29.65,-,0.00,-,201803
19,28,24,21,21,17,14,86,-,64,15,-,9,29.83,-,29.77,-,0.00,-,201803
20,33,28,24,23,20,16,86,-,51,21,-,7,30.09,-,29.77,-,0.00,-,201803
21,41,34,26,27,19,12,75,-,36,17,-,5,30.3,-,30.09,-,0.00,-,201803
22,42,30,19,23,20,14,93,-,42,8,-,2,30.3,-,29.86,-,0.00,-,201803
23,44,38,32,34,31,21,81,-,64,18,-,5,29.86,-,29.65,-,0.00,-,201803
24,48,40,32,32,29,25,87,-,43,15,-,4,29.8,-,29.65,-,0.00,-,201803
25,41,36,30,30,28,27,93,-,57,22,-,6,29.89,-,29.8,-,0.00,-,201803
26,46,37,28,32,29,23,86,-,50,15,-,0,29.92,-,29.83,-,0.00,-,201803
27,48,42,33,37,35,32,93,-,58,14,-,1,29.95,-,29.92,-,0.00,-,201803
28,51,38,26,41,35,27,100,-,58,16,-,2,29.92,-,29.65,-,0.00,-,201803
29,53,48,42,43,39,34,93,-,47,21,-,2,29.86,-,29.62,-,0.00,-,201803
30,53,46,39,46,42,37,100,-,71,28,-,2,29.89,-,29.59,-,0.00,-,201803
31,59,52,44,48,46,43,93,-,59,28,-,4,29.59,-,29.36,-,0.00,-,201803
1,53,48,44,45,38,34,100,-,47,28,-,8,29.77,-,29.42,-,0.00,-,201804
2,57,49,41,37,35,32,81,-,38,21,-,2,29.95,-,29.8,-,0.00,-,201804
3,66,54,41,45,39,36,81,-,37,16,-,4,29.89,-,29.77,-,0.00,-,201804
4,68,58,48,46,43,39,76,-,43,16,-,1,29.77,-,29.68,-,0.00,-,201804
5,59,52,46,45,42,41,87,-,51,18,-,2,30.04,-,29.71,-,0.00,-,201804
6,53,48,42,39,35,32,71,-,50,21,-,2,30.24,-,30.04,-,0.00,-,201804
7,60,46,32,43,36,27,100,-,44,17,-,1,30.21,-,30.12,-,0.00,-,201804
8,68,56,44,48,44,41,93,-,37,32,-,9,30.12,-,29.86,-,0.00,-,201804
9,77,65,53,48,45,39,72,-,27,24,-,7,29.86,-,29.71,-,0.00,-,201804
10,62,56,50,50,47,45,87,-,55,25,-,10,29.77,-,29.71,-,0.00,-,201804
11,69,58,46,48,45,41,87,-,35,22,-,2,29.8,-,29.71,-,0.00,-,201804
12,73,60,48,52,48,43,82,-,41,20,-,2,29.8,-,29.71,-,0.00,-,201804
13,71,61,51,55,48,39,100,-,35,29,-,1,30.04,-,29.71,-,0.00,-,201804
14,68,55,42,46,42,37,87,-,35,9,-,1,30.21,-,30.04,-,0.00,-,201804
15,73,60,48,55,50,43,87,-,50,14,-,1,30.12,-,29.89,-,0.00,-,201804
16,66,62,59,57,54,52,88,-,64,15,-,2,30.04,-,29.8,-,0.00,-,201804
17,69,62,55,52,49,45,82,-,43,20,-,7,30.36,-,30.06,-,0.00,-,201804
18,69,60,50,52,46,43,87,-,38,16,-,2,30.48,-,30.39,-,0.00,-,201804
19,75,62,50,52,47,43,77,-,38,13,-,1,30.45,-,30.3,-,0.00,-,201804
20,77,66,51,54,50,45,82,-,36,9,-,1,30.33,-,30.18,-,0.00,-,201804
21,82,64,46,54,48,41,87,-,32,12,-,2,30.18,-,29.98,-,0.00,-,201804
22,78,66,53,57,52,46,82,-,44,9,-,2,30.04,-,29.92,-,0.00,-,201804
23,80,66,51,59,53,48,94,-,34,18,-,2,30.01,-,29.89,-,0.00,-,201804
24,73,66,57,57,52,46,94,-,38,20,-,4,30.06,-,29.98,-,0.00,-,201804
25,80,65,50,55,51,46,94,-,32,17,-,1,29.98,-,29.8,-,0.00,-,201804
26,64,58,51,55,49,43,94,-,56,16,-,1,30.09,-,29.89,-,0.00,-,201804
27,64,52,41,48,44,37,93,-,42,22,-,2,30.09,-,29.92,-,0.00,-,201804
28,75,62,50,59,53,48,94,-,50,17,-,4,29.98,-,29.86,-,0.00,-,201804
29,82,70,57,57,54,50,88,-,32,23,-,7,29.89,-,29.74,-,0.00,-,201804
30,80,70,57,54,49,41,77,-,31,28,-,6,29.74,-,29.65,-,0.00,-,201804
1,71,60,50,48,45,39,71,-,40,14,-,4,29.86,-,29.74,-,0.00,-,201805
2,78,68,57,64,56,46,94,-,54,18,-,1,29.92,-,29.74,-,0.00,-,201805
3,78,68,57,61,57,54,100,-,42,13,-,1,29.89,-,29.77,-,0.00,-,201805
4,73,66,59,59,57,54,88,-,57,14,-,7,30.06,-,29.89,-,0.00,-,201805
5,71,64,57,55,50,37,82,-,40,16,-,8,30.15,-,30.06,-,0.00,-,201805
6,71,62,53,43,40,34,59,-,33,17,-,8,30.15,-,30.09,-,0.00,-,201805
7,75,63,51,48,44,43,71,-,34,12,-,6,30.12,-,29.98,-,0.00,-,201805
8,75,62,48,55,48,41,94,-,36,15,-,1,29.98,-,29.8,-,0.00,-,201805
9,77,62,48,59,55,48,100,-,47,12,-,1,29.83,-,29.71,-,0.00,-,201805
10,75,63,51,63,56,52,100,-,53,14,-,1,29.98,-,29.74,-,0.00,-,201805
11,75,66,57,57,55,54,94,-,50,14,-,1,30.09,-,29.98,-,0.00,-,201805
12,80,66,51,59,56,52,100,-,39,9,-,1,30.04,-,29.92,-,0.00,-,201805
13,77,66,55,57,52,46,100,-,39,12,-,1,29.92,-,29.77,-,0.00,-,201805
14,68,62,57,55,50,45,88,-,46,15,-,2,29.89,-,29.8,-,0.00,-,201805
15,59,55,51,54,51,48,100,-,77,10,-,1,29.86,-,29.83,-,0.00,-,201805
16,68,59,50,50,49,46,100,-,49,17,-,4,29.92,-,29.83,-,0.00,-,201805
17,62,58,55,55,50,46,88,-,63,21,-,7,29.98,-,29.89,-,0.00,-,201805
18,73,65,57,54,51,48,82,-,50,18,-,7,30.04,-,29.98,-,0.00,-,201805
19,71,61,51,55,52,48,94,-,50,13,-,6,30.12,-,30.04,-,0.00,-,201805
20,71,60,50,50,47,39,88,-,31,8,-,2,30.18,-,30.09,-,0.00,-,201805
21,73,62,51,54,50,46,94,-,41,9,-,0,30.15,-,29.98,-,0.00,-,201805
22,77,64,51,59,54,48,94,-,47,21,-,4,30.01,-,29.95,-,0.00,-,201805
23,80,70,59,63,60,57,94,-,47,15,-,1,30.09,-,29.98,-,0.00,-,201805
